name,Jmag,Hmag,Kmag
2CXO J064045.1+092844,12.386,11.667,11.345
2CXO J064045.8+093844,13.219,12.613,12.339
2CXO J064047.2+093109,14.529000000000002,13.379,12.609000000000002
2CXO J064047.9+093303,14.409,13.726,13.473
2CXO J064048.1+092411,10.001,9.803,9.748
2CXO J064048.1+092700,13.879,13.144,12.934
2CXO J064048.2+093638,12.921,12.171,11.955
2CXO J064048.5+093416,14.948,14.235,13.94
2CXO J064048.8+092156,10.698,10.609000000000002,10.545
2CXO J064048.8+094325,13.334,12.282,11.706
2CXO J064049.1+093736,13.695,12.793,12.263
2CXO J064049.8+093649,12.399,11.611,11.16
2CXO J064050.0+093039,14.313,13.255999999999998,12.884
2CXO J064050.7+094156,14.35,13.777,13.558
2CXO J064051.3+093013,13.873,13.188,12.972
2CXO J064051.4+093714,13.722,12.987,12.867
2CXO J064051.5+092844,12.993,12.203,11.786
2CXO J064051.5+094324,12.365,11.624,11.162
2CXO J064052.0+092913,14.15,13.335,12.854
2CXO J064052.8+092624,14.143,13.333,12.921
2CXO J064053.7+093038,10.61,10.343,10.247
2CXO J064054.0+092951,13.809,13.121,12.949000000000002
2CXO J064055.1+093318,15.35,14.586,14.494000000000002
2CXO J064055.2+093008,15.198,14.45,14.293
2CXO J064055.2+093959,13.684,12.959,12.585
2CXO J064055.5+093824,14.119000000000002,13.394,13.044
2CXO J064055.8+093717,14.461,13.873,13.564
2CXO J064056.0+094254,14.258,13.497,13.269
2CXO J064056.2+093417,14.672,14.002,13.714
2CXO J064056.2+093932,13.218,12.316,11.757
2CXO J064056.3+093553,12.775,11.786,11.015
2CXO J064056.4+092953,13.621,12.945,12.720999999999998
2CXO J064056.7+092959,14.528,13.879,13.777
2CXO J064056.7+093014,12.122,11.442,11.166
2CXO J064056.9+093301,13.798,12.5,11.975
2CXO J064057.4+092923,14.108,13.454,13.195
2CXO J064057.4+093514,15.494000000000002,14.689,14.178
2CXO J064057.5+093707,14.976,14.317,14.054
2CXO J064057.6+093150,14.485,13.882,13.636
2CXO J064057.7+093050,12.949000000000002,12.108,11.821
2CXO J064057.8+094120,12.869000000000002,11.91,11.271
2CXO J064058.0+093653,13.31,12.483,12.076
2CXO J064058.3+092724,13.621,12.908,12.675
2CXO J064058.7+093918,13.662,12.985,12.715
2CXO J064058.8+093057,11.718,10.954,10.511
2CXO J064058.9+092852,12.999,12.3,12.047
2CXO J064059.0+093322,13.944,13.094,12.598
2CXO J064059.2+093325,13.148,11.65,10.609000000000002
2CXO J064059.3+093333,12.915,11.867,11.185
2CXO J064059.4+092951,13.263,12.448,12.088
2CXO J064059.5+093906,13.695,12.789,12.265999999999998
2CXO J064059.6+092843,13.188,12.407,12.084
2CXO J064059.6+093657,14.904000000000002,14.107,13.63
2CXO J064059.9+092850,13.09,12.414,12.205
2CXO J064100.2+093907,14.871,14.204,13.887
2CXO J064100.5+092915,12.445,11.645,11.219
2CXO J064100.6+092410,10.036,10.064,9.993
2CXO J064100.8+093014,14.82,14.276,13.931
2CXO J064101.0+093452,12.875,12.65,12.341
2CXO J064101.3+093408,12.345,11.713,11.549
2CXO J064101.3+093452,12.908,12.83,12.462
2CXO J064101.5+092813,10.449000000000002,10.405,10.363
2CXO J064101.5+093728,14.751,13.83,13.329
2CXO J064101.8+093841,12.238,11.612,11.383
2CXO J064102.0+093833,14.608,13.996,13.628
2CXO J064102.5+093513,12.853,12.225,12.046
2CXO J064102.7+092318,13.677,12.919,12.711
2CXO J064103.0+092904,14.289,13.583,13.311
2CXO J064103.0+093736,13.281,11.890999999999998,11.157
2CXO J064103.2+092602,14.215,13.497,13.307
2CXO J064103.4+093005,12.965,12.268,12.022
2CXO J064103.4+093118,11.390999999999998,11.041,10.952
2CXO J064103.5+093029,12.807,12.032,11.689
2CXO J064104.0+093521,13.025,12.336,12.101
2CXO J064104.2+092452,12.719,11.934,11.458
2CXO J064104.2+093533,16.195,15.02,14.405
2CXO J064104.3+093257,12.752,15.089,12.675999999999998
2CXO J064104.4+093643,13.925,13.106,12.638
2CXO J064104.5+092518,12.91,12.188,11.964
2CXO J064104.5+092609,14.623,13.912,13.709
2CXO J064104.5+093013,13.965,13.209,13.033
2CXO J064104.5+093830,13.765,13.027,12.552
2CXO J064105.0+093300,14.128,13.366,13.157
2CXO J064105.9+092717,12.273,11.539,11.309
2CXO J064105.9+093914,13.735,13.117,12.742
2CXO J064106.2+093308,14.109000000000002,13.345,13.05
2CXO J064106.4+092838,13.849,13.119000000000002,12.977
2CXO J064106.5+093545,12.813,12.499,12.441
2CXO J064106.7+093445,11.761,10.279000000000002,9.234
2CXO J064106.8+092923,13.415,12.548,11.928
2CXO J064106.9+092321,10.922,10.498,10.387
2CXO J064106.9+094054,13.575,12.836,12.594
2CXO J064107.1+092747,12.205,11.541,11.356
2CXO J064107.3+093111,14.028,13.416,13.209
2CXO J064107.4+093433,15.153,14.469,14.31
2CXO J064107.7+092813,13.11,12.336,12.181
2CXO J064107.7+094115,12.808,12.044,11.855
2CXO J064108.0+093040,13.264,12.635,12.479
2CXO J064108.1+093409,12.973,11.903,11.497
2CXO J064108.2+093022,13.772,12.954,12.546
2CXO J064108.3+094036,14.538,13.859000000000002,13.649
2CXO J064108.4+093752,14.622,13.982,13.691
2CXO J064108.5+093003,15.435,14.396,13.816
2CXO J064108.5+093105,15.039,13.467,12.569
2CXO J064108.8+094114,12.902,12.281,12.174
2CXO J064108.9+093346,12.964,12.142,11.803
2CXO J064109.0+093009,12.945,11.963,11.543
2CXO J064109.4+093525,12.439,11.666,11.519
2CXO J064109.6+092757,7.6629999999999985,7.808,7.87
2CXO J064109.8+092712,11.536,10.879,10.637
2CXO J064110.1+093128,13.481,12.786,12.613
2CXO J064110.2+093325,13.515,12.798,12.561
2CXO J064110.3+092149,13.058,12.29,12.114
2CXO J064111.8+092332,14.038,13.371,13.075
2CXO J064111.8+092631,12.21,11.521,11.255
2CXO J064112.1+092952,13.658,12.95,12.552
2CXO J064112.8+092614,11.28,10.442,9.844
2CXO J064112.9+093549,9.366,9.397,9.376
2CXO J064113.0+092305,14.637,13.859000000000002,13.646
2CXO J064113.1+093106,14.389,13.67,13.393
2CXO J064113.2+092610,11.613,10.814,10.343
2CXO J064113.2+093150,12.738,12.034,11.683
2CXO J064113.3+092807,13.422,12.725,12.549
2CXO J064113.3+093814,13.481,12.31,11.775
2CXO J064114.1+092640,13.223,12.518,12.329
2CXO J064114.4+092658,13.028,12.328,12.106
2CXO J064114.4+093321,12.599,11.935,11.724
2CXO J064114.7+093413,13.873,12.698,11.802
2CXO J064114.8+093235,12.521,11.695,11.434
2CXO J064115.1+093757,13.715,12.987,12.704
2CXO J064115.2+093116,9.39,9.281,9.234
2CXO J064115.7+092616,11.314,10.666,10.442
2CXO J064116.4+092608,14.532,13.636,13.183
2CXO J064116.6+092952,11.268,10.5,10.071
2CXO J064116.7+092730,12.645,11.877,11.502
2CXO J064116.8+093620,13.529000000000002,12.858,12.62
2CXO J064117.0+093252,14.273,13.586,13.364
2CXO J064117.9+092901,13.331,12.297,11.851
2CXO J064117.9+093337,12.627,11.97,11.779000000000002
2CXO J064118.0+093825,13.922,13.308,13.066
2CXO J064118.2+093353,12.489,11.841,11.61
2CXO J064118.3+092833,14.333,13.633,13.38
2CXO J064118.3+093941,13.407,12.649,12.46
2CXO J064119.1+092629,13.395,12.55,12.157
2CXO J064119.2+093048,14.828,14.14,13.835
2CXO J064119.4+093028,12.294,11.839,11.787
2CXO J064120.7+092845,14.2,13.435,13.08
2CXO J064120.9+093444,15.095,14.482,14.306
2CXO J064121.0+093336,12.433,11.630999999999998,11.188
2CXO J064121.1+093214,14.079,13.405,13.187
2CXO J064122.2+092132,12.744000000000002,11.97,11.73
2CXO J064123.1+093036,13.919,13.196,13.026
2CXO J064124.4+093245,12.935,12.275,12.05
2CXO J064124.5+093735,13.469,12.715,12.563
2CXO J064125.0+093600,14.032,13.384,13.078
2CXO J064127.0+093013,13.812,13.071,12.877
2CXO J064131.6+093154,13.966,13.208,12.998
2CXO J064132.1+092804,14.219,13.47,13.181
2CXO J064134.3+092552,13.622,12.899,12.694
2CXO J064134.5+093632,13.707,13.001,12.813
2CXO J064136.8+092706,12.469,11.892,11.763
2CXO J064138.7+093212,12.875,12.112,11.723
2CXO J064139.6+093320,14.036,13.313,13.095
2CXO J123034.1+413859,15.527,14.706,14.364
2CXO J123035.8+413832,14.789,12.97,12.876
2CXO J123036.2+413837,13.263,12.62,13.687
2CXO J123037.8+413823,16.017,13.616,13.501
2CXO J191052.0-595909,11.486,11.062,10.91
2CXO J191054.7-595913,14.269,14.106,13.34
2CXO J190123.4-365641,14.371,13.168,12.606
2CXO J190139.1-370017,14.257,13.045,12.296
2CXO J190141.6-365952,10.47,9.038,8.091000000000001
2CXO J190150.4-365637,16.389,12.144,10.31
2CXO J190153.6-365708,6.935,4.9510000000000005,2.858
2CXO J190158.7-365749,8.927999999999997,7.7029999999999985,6.598
2CXO J190200.1-370222,11.859000000000002,11.238,11.003
2CXO J190227.0-365812,9.307,8.292,7.9
2CXO J190233.0-365820,10.585,9.264,8.446
2CXO J090955.9+542916,7.77,7.277,7.159
2CXO J091011.0+542723,16.07,15.968,14.805
2CXO J171010.1-263457,10.794,10.182,9.864
2CXO J230232.1+155043,8.187000000000001,7.977,7.936
2CXO J005047.9-005217,9.899,9.68,9.619
2CXO J005102.4-010244,16.597,16.392,15.453
2CXO J172109.5+354215,15.890999999999998,14.861,13.705
2CXO J105026.0+330602,8.899,8.256,8.012
2CXO J105118.2+325752,16.422,16.155,15.111
2CXO J011050.5-460013,10.389,9.776,9.489
2CXO J054717.0-510358,3.669,3.544,3.526
2CXO J213617.3-542552,8.138,7.853,7.798999999999999
2CXO J213627.5-543312,15.382,14.661,13.111
2CXO J213627.6-543309,14.489,13.689,14.935
2CXO J213628.0-543318,15.385,13.074000000000002,12.822
2CXO J173836.1+583748,16.387,15.7,15.353
2CXO J044032.1+502753,11.187,10.784,10.7
2CXO J044036.8+502748,15.791,15.216,14.826
2CXO J044037.2+502741,10.38,10.205,10.059
2CXO J044039.3+502719,11.608,11.406,11.275
2CXO J235748.6-323233,14.918,14.4,14.65
2CXO J235752.7-323309,16.36,15.755999999999998,15.728
2CXO J005958.0-334517,13.628,13.08,12.823
2CXO J010010.7-334057,14.925999999999998,14.247,14.062
2CXO J010056.6-334046,16.54,15.861,15.228
2CXO J102348.4+040553,16.428,15.398,14.975
2CXO J025702.8-232229,8.281,7.852,7.737999999999999
2CXO J021822.8+570029,10.655,10.379,10.359000000000002
2CXO J021828.1+571230,7.51,7.497000000000001,7.416
2CXO J021829.8+570902,8.895,8.827,8.824
2CXO J021836.5+570114,15.394,14.657,14.427
2CXO J021840.3+570602,8.886000000000003,8.87,8.852
2CXO J021847.9+570402,8.298,8.187999999999999,8.095
2CXO J021849.0+570723,13.686,13.049,12.816
2CXO J021849.1+570810,13.591,13.477,13.307
2CXO J021850.9+570722,16.156,15.481,15.206
2CXO J021851.8+570934,16.814,15.763,15.404000000000002
2CXO J021853.8+570743,14.279000000000002,13.763,13.613
2CXO J021853.9+570822,8.883,8.854,8.805
2CXO J021855.7+570906,9.836,9.811,9.771
2CXO J021856.8+570742,11.101,11.034,10.913
2CXO J021856.8+571051,10.563,10.481,10.462
2CXO J021857.2+570912,11.709,11.7,11.569
2CXO J021857.8+570730,12.752,12.658,12.568
2CXO J021858.0+570922,16.998,15.451,15.566
2CXO J021858.2+571014,11.739,11.62,11.602
2CXO J021900.4+570822,10.702,10.649,10.595999999999998
2CXO J021905.9+570920,15.495,14.815,14.622
2CXO J021909.2+570806,8.391,8.292,8.318999999999999
2CXO J021910.3+570737,8.109,8.067,8.006
2CXO J021910.4+570750,7.602,7.536,7.4620000000000015
2CXO J021913.9+571009,5.53,5.369,5.307
2CXO J021915.2+571123,16.565,15.859000000000002,14.634
2CXO J021924.0+570015,9.372,9.11,9.074
2CXO J021927.4+570817,8.588,8.517000000000001,8.535
2CXO J191655.2+051007,5.582999999999998,4.9289999999999985,4.673
2CXO J191657.5+050901,9.908,9.226,8.765
2CXO J045006.6+450306,13.829,12.648,12.050999999999998
2CXO J215810.8-693744,8.388,8.31,8.242
2CXO J001443.7-391127,16.797,15.678,15.263
2CXO J001541.3-391507,16.04,15.465,14.717
2CXO J221756.6-594130,15.039,14.033,12.969
2CXO J114400.4+462642,8.11,7.581,7.459
2CXO J112833.1+583343,13.923,12.005,11.451
2CXO J043046.9+645106,13.193,12.936,12.159
2CXO J043053.3+645044,14.23,14.643,14.618
2CXO J043125.1+645154,15.663,15.237,15.276
2CXO J075646.3-604857,8.637,8.663,8.65
2CXO J075647.4-605651,10.049,9.809,9.744
2CXO J075719.7-604846,8.911,8.907,8.84
2CXO J075748.5-604855,9.314,9.334,9.283
2CXO J075757.3-604415,9.377,9.291,9.255
2CXO J075802.5-604846,8.74,8.742,8.724
2CXO J075808.0-604649,8.213,8.202,8.227
2CXO J075810.5-605156,9.053,8.972999999999997,8.936
2CXO J075814.4-604332,9.135,9.023,8.985
2CXO J075822.3-605127,7.024,7.099,7.064
2CXO J075831.1-603747,9.848,9.717,9.639
2CXO J075833.2-604925,9.838,9.752,9.66
2CXO J075921.3-604856,8.979,8.988999999999997,8.931000000000003
2CXO J075922.9-604731,8.721,8.448,8.316
2CXO J070351.5-113455,10.966,10.764,10.689
2CXO J070353.0-112934,12.356,11.54,10.947
2CXO J070354.0-113247,12.344,11.611,11.175
2CXO J070354.8-113434,8.898,8.913,8.93
2CXO J070355.4-113421,11.223,10.939,10.818
2CXO J070355.4-113514,12.949000000000002,11.97,11.361
2CXO J070356.6-113455,12.938,11.872,11.169
2CXO J070358.0-113239,14.102,13.227,12.927
2CXO J070400.4-113359,12.099,10.916,10.19
2CXO J070402.5-113112,14.22,13.255999999999998,12.95
2CXO J070405.4-112856,10.095,10.062,10.038
2CXO J070417.7-112821,14.499,13.75,13.3
2CXO J215458.3+165527,10.583,10.255999999999998,10.193
2CXO J215515.9+165102,11.104,10.896,10.857
2CXO J215345.5+174147,16.829,16.173,15.433
2CXO J033339.5-391841,15.736,14.669,14.713
2CXO J122817.8+440634,15.892,14.642,15.194
2CXO J120919.6+295729,16.686,15.783,15.447
2CXO J094709.3+761744,11.106,12.05,11.782
2CXO J003606.4+183759,16.980999999999998,15.552,15.366
2CXO J055220.2-570922,4.768,4.177,4.147
2CXO J004716.0-251801,10.344,10.013,9.932
2CXO J004720.3-252250,8.115,7.81,7.754
2CXO J004734.4-251634,16.04,13.634,13.293
2CXO J125851.4+235526,14.538,13.903,13.334
2CXO J120141.4-184727,7.752999999999999,7.592,7.501
2CXO J120153.6-185307,14.543,13.981,11.677
2CXO J120154.6-185208,16.407,15.901,13.695
2CXO J120154.9-185306,16.651,15.519,14.575
2CXO J120155.6-185214,15.852,15.414,15.003
2CXO J183543.3-325920,13.959,11.758,13.303
2CXO J183545.6-325926,10.594,9.81,9.722
2CXO J010927.0+354305,11.457,10.562,10.547
2CXO J010959.3+354206,7.6560000000000015,7.517,7.4689999999999985
2CXO J091748.1+415450,16.3,15.534,15.279000000000002
2CXO J193040.5+185518,14.243,13.421,13.111
2CXO J193100.9+185035,10.98,10.2,9.998
2CXO J033354.8-010923,13.328,12.636,12.454
2CXO J080430.4+645952,13.062,11.763,10.449000000000002
2CXO J042208.2+191521,9.209,8.599,8.336
2CXO J140643.3+341123,10.384,9.922,9.853
2CXO J181849.7-205008,13.502,12.572,11.895
2CXO J181855.5-205038,15.062,13.973,13.34
2CXO J181857.7-204713,14.825,13.748,13.296
2CXO J181858.0-205005,15.004,13.726,12.74
2CXO J181858.3-204210,12.789,11.722,10.964
2CXO J181901.8-205242,11.215,10.567,9.837
2CXO J181903.7-204506,14.848,13.556,12.908
2CXO J181906.2-204919,14.851,13.755,13.107
2CXO J181909.9-204449,15.68,14.465,13.861
2CXO J181912.2-204453,15.947,14.521,13.724
2CXO J181913.4-205116,15.403,13.94,12.961
2CXO J181920.9-204609,13.08,11.92,11.079
2CXO J181922.0-204851,14.53,12.569,11.152
2CXO J181922.7-204645,14.968,14.039,13.502
2CXO J052828.1-392215,7.534,7.09,6.984
2CXO J115907.9-781232,12.013,11.448,11.171
2CXO J115948.0-781144,6.5939999999999985,5.979,5.849
2CXO J120008.2-781139,9.615,8.744,8.124
2CXO J120009.3-781142,9.104,8.254,7.487999999999999
2CXO J120152.9-781841,11.634,11.041,10.772
2CXO J133955.3-313833,14.618,14.058,12.306
2CXO J133956.3-313820,14.92,14.22,13.764
2CXO J084205.9-172546,7.0,6.811,6.738
2CXO J100503.7-073248,16.738,16.038,15.148
2CXO J100513.3-074315,12.215,11.746,10.892
2CXO J100515.6-074251,15.069,14.604,14.084
2CXO J090043.8+205543,15.841,15.189,14.957
2CXO J171706.5+430803,11.984000000000002,11.478,11.501
2CXO J171706.8+430849,13.072,12.448,12.379
2CXO J171707.1+430813,11.456,11.122,11.050999999999998
2CXO J171707.3+430807,10.332,9.92,9.764
2CXO J171707.6+430805,9.773,9.34,9.178
2CXO J171709.1+430810,10.431,9.885,9.774
2CXO J171710.5+430824,15.24,13.771,13.726
2CXO J142836.1-623903,9.648,9.634,9.567
2CXO J050749.0-373822,9.005,8.911,8.853
2CXO J163829.0+295205,16.647000000000002,16.035,15.605
2CXO J092458.9+022519,15.678,14.734000000000002,14.07
2CXO J160816.0-390304,12.519,11.749,11.255999999999998
2CXO J160821.7-390421,11.242,10.550999999999998,10.216
2CXO J160822.4-390446,9.53,8.652999999999999,8.014
2CXO J160825.7-390601,10.982,10.353,9.908
2CXO J160829.7-390311,14.558,13.653,12.58
2CXO J160830.2-390611,11.383,10.622,10.23
2CXO J160830.8-390549,11.665,10.999,10.654000000000002
2CXO J160835.7-390348,11.24,10.728,10.341
2CXO J160839.7-390625,11.65,10.66,10.149
2CXO J160848.1-390419,11.397,10.817,10.498
2CXO J160849.3-390539,11.445,10.166,9.544
2CXO J194448.1+503130,10.694,10.883,10.594
2CXO J033840.2+095818,14.345,13.657,13.258
2CXO J074408.4+375841,16.53,16.177,15.522
2CXO J041440.4+052403,9.383,9.227,9.085
2CXO J003915.8-511701,13.874,13.039,12.140999999999998
2CXO J223505.4-260249,9.476,9.165,9.102
2CXO J062244.5-002044,15.488,14.737,14.383
2CXO J062257.3-001644,9.719,9.73,9.672
2CXO J062259.4-002647,9.703,9.532,9.529
2CXO J084207.5+322645,15.707,15.212,14.815
2CXO J222456.2+653130,16.579,14.969,14.584
2CXO J222602.1+653146,7.633999999999999,7.567,7.52
2CXO J135823.4-643153,13.856,13.212,12.931
2CXO J115653.4+333146,16.646,15.678,15.187
2CXO J212949.7+120842,11.288,10.92,10.837
2CXO J003931.0+010223,16.428,15.985,15.517
2CXO J033108.1+435750,14.948,14.137,13.934
2CXO J033131.4+435648,14.128,13.501,13.255
2CXO J013805.3-125210,14.489,13.697,12.92
2CXO J144935.9+631835,17.08,16.232,15.751
2CXO J180730.2+455132,13.6,13.281,13.085
2CXO J162601.7-444328,3.667,2.576,2.269
2CXO J232224.7-021341,9.211,8.256,7.505
2CXO J042956.2+351742,18.549,16.191,14.974
2CXO J042957.0+351058,10.061,9.631,9.385
2CXO J043000.1+351714,14.751,13.62,13.174
2CXO J043000.5+351718,12.991,11.837,11.379
2CXO J043002.2+351633,15.475,14.412,13.962
2CXO J043003.5+351637,13.671,12.389,11.888
2CXO J043004.1+351627,14.212,12.445,11.777
2CXO J043005.8+351700,14.068,12.819,12.149
2CXO J043006.6+351752,14.634,13.452,12.845
2CXO J043006.6+352032,11.604,10.576,10.255
2CXO J043007.4+351457,11.979,10.538,9.616
2CXO J043007.8+351408,13.291,12.185,11.658
2CXO J043008.3+351438,12.311,10.8,10.158
2CXO J043008.9+351432,13.146,11.63,10.795
2CXO J043009.3+351740,14.026,12.629,11.913
2CXO J043009.8+351553,12.008,10.73,10.064
2CXO J043010.0+351422,13.483,12.067,11.524
2CXO J043010.9+351922,9.004,8.749,8.584
2CXO J043011.0+351603,15.736,13.734000000000002,11.905
2CXO J043013.0+351358,10.754,9.988,9.453
2CXO J043013.3+351811,13.003,11.883,11.466
2CXO J043014.4+351623,8.27,5.6,3.048
2CXO J043015.6+351737,14.52,12.644,11.451
2CXO J043016.0+351727,14.634,12.839,12.033
2CXO J043017.2+351537,11.884,10.686,10.045
2CXO J043019.1+351745,9.202,8.378,8.017000000000001
2CXO J043019.4+351359,14.87,13.292,12.425
2CXO J043020.4+351455,15.458,13.95,13.283
2CXO J043020.9+351504,16.38,15.701,14.986
2CXO J184311.5-321409,7.992000000000001,7.462999999999999,7.303
2CXO J184312.6-321731,10.271,9.821,9.452
2CXO J025702.8-561130,7.428,7.029,6.882999999999999
2CXO J193205.9+110413,8.335,7.865,7.762
2CXO J193230.0+105513,9.127,8.987,8.937000000000003
2CXO J132611.8+074358,16.237000000000002,15.322,14.907
2CXO J061222.1+180056,8.986,8.963,8.871
2CXO J061244.1+175913,9.4,9.22,9.102
2CXO J061254.9+175920,12.659,11.737,10.999
2CXO J061255.0+175930,11.414,10.915,10.508
2CXO J061304.2+175841,9.454,9.202,9.048
2CXO J134054.4+262255,16.312,15.474,14.885
2CXO J223955.0+032524,11.375,11.192,11.162
2CXO J090441.4-322247,15.149,14.962,14.684
2CXO J005200.7+563606,10.71,10.609000000000002,10.554
2CXO J005215.2+563907,10.907,10.882,10.832
2CXO J005216.8+563133,8.736,8.556000000000001,8.515
2CXO J005248.0+563744,14.548,14.65,15.058
2CXO J005248.9+563730,9.516,9.535,9.548
2CXO J005249.0+563909,10.458,10.447,10.438
2CXO J005251.1+563655,12.214,11.638,10.807
2CXO J005252.1+563801,12.633,12.371,12.259
2CXO J005312.6+563836,11.925,11.843,11.8
2CXO J134626.6-512239,11.172,10.313,10.148
2CXO J134639.4-512558,2.979,2.533,2.4330000000000003
2CXO J101739.5-012728,16.663,16.112000000000002,15.263
2CXO J111810.7+480212,12.76,12.444,12.084
2CXO J113325.3-701141,6.425,5.9620000000000015,5.417999999999998
2CXO J141449.5+361240,16.823,15.55,15.443
2CXO J062055.1-622114,7.1389999999999985,7.042999999999998,7.046
2CXO J062145.7-622302,8.122,7.959,7.941
2CXO J215501.5-092224,13.48,12.761,11.689
2CXO J060856.5+242135,7.982,8.0,7.991
2CXO J060859.6+242159,10.255999999999998,10.26,10.237
2CXO J060901.1+242153,12.316,10.579,11.941
2CXO J060907.3+241452,10.678,10.63,10.630999999999998
2CXO J060914.9+241526,14.709,14.135,14.089
2CXO J060917.0+242017,8.914,8.89,8.85
2CXO J060920.6+242208,10.235,10.215,10.186
2CXO J060926.5+242256,13.648,13.235,13.206
2CXO J060927.4+241436,8.398,8.4,8.379
2CXO J060934.4+242022,9.921,9.875,9.838
2CXO J060945.5+241251,10.082,10.099,10.067
2CXO J053444.6-673854,15.487,14.501,13.889
2CXO J053513.8-673327,12.684,12.791,12.879
2CXO J053525.3-673451,15.57,14.671,13.026
2CXO J011351.0+131617,13.814,12.89,11.717
2CXO J130911.4+611518,9.034,8.836,8.785
2CXO J064439.8+001525,15.598,15.202,14.948
2CXO J064447.5+001915,10.272,10.227,10.175
2CXO J064451.5+001734,13.128,12.782,12.759
2CXO J064453.4+002009,10.207,10.188,10.153
2CXO J064457.7+001840,9.478,8.982000000000003,8.872
2CXO J064501.5+001311,10.51,9.894,9.722
2CXO J064502.8+002121,16.347,15.315,14.901
2CXO J064503.1+002103,16.102999999999998,15.257,15.335
2CXO J064504.0+001509,13.035,12.789,12.75
2CXO J064504.7+001347,10.004,9.789,9.68
2CXO J064506.9+002126,10.723,10.731,10.74
2CXO J064511.7+001431,13.191,12.936,12.815
2CXO J064515.4+001532,15.115,15.752,14.875
2CXO J064519.2+001130,10.428,9.887,9.729
2CXO J064532.1+001935,15.041,14.513,14.248
2CXO J064533.6+001637,12.193,11.751,11.665
2CXO J095207.4+213510,16.095,16.01,15.162
