,true_class,pred_class,pred_prob
2678,AGN,AGN,0.9999988602360986
2680,YSO,YSO,0.9999681715630244
2683,HMXB,HMXB,0.9999055963257848
2684,ULX,ULX,0.79471015205653
2687,AGN,AGN,0.9997397256062809
2688,AGN,AGN,0.9999989055054785
2694,AGN,AGN,0.999955674800533
2696,AGN,AGN,0.9999956241133956
2697,AGN,AGN,0.9999951444123688
2698,YSO,YSO,0.9998107188125501
2699,HMXB,HMXB,0.9999826815250927
2700,AGN,AGN,0.9999687213837805
2701,YSO,YSO,0.9999914745201853
2702,HMXB,HMXB,0.9992340081952747
2703,PULSAR,PULSAR,0.9390970453332292
2705,HMXB,HMXB,0.9995404030432358
2707,AGN,AGN,0.999990674615898
2711,HMXB,HMXB,0.9992721172120075
2712,AGN,AGN,0.9960899901314159
2716,AGN,AGN,0.999901274929456
2718,HMXB,HMXB,0.997593667589225
2721,AGN,AGN,0.9910475683914373
2722,YSO,YSO,0.99996580225981
2723,AGN,AGN,0.9999805537999998
2726,YSO,YSO,0.9990076458435159
2727,AGN,ULX,0.45198706652163034
2729,YSO,YSO,0.9999930983795672
2736,HMXB,HMXB,0.9999683263360417
2739,HMXB,HMXB,0.9988475108617466
2741,HMXB,HMXB,0.9990650779756527
2743,YSO,YSO,0.9998767424623398
2744,HMXB,HMXB,0.9994051997685399
2745,HMXB,ULX,0.3847729713437508
2747,HMXB,HMXB,0.9999892326888197
2753,HMXB,HMXB,0.9747249286787685
2757,YSO,YSO,0.9998902068155577
2759,YSO,STAR,0.6448806507385916
2763,YSO,YSO,0.9998886973600334
2766,YSO,YSO,0.9999567170964899
2772,YSO,YSO,0.9998131144110354
2773,YSO,YSO,0.9995011068427997
2775,YSO,YSO,0.9999878973774161
2777,YSO,YSO,0.9588856837044166
2779,YSO,YSO,0.6917397739456203
2782,YSO,YSO,0.999992027253868
2790,YSO,STAR,0.5148207037903416
2074,CV,CV,0.9999785541446677
2089,CV,CV,0.999986125206146
2112,CV,CV,0.38192275486812044
2162,CV,PULSAR,0.5432892920501592
2178,CV,CV,0.4692989899699369
2251,CV,STAR,0.6480126463267941
2277,LMXB,LMXB,0.9999968280744608
2293,LMXB,LMXB,0.9999991930710302
2320,CV,CV,0.9516681745629304
2331,LMXB,LMXB,0.7403669566926234
2333,CV,CV,0.9999672178367336
2339,LMXB,LMXB,0.9999991304105215
2345,LMXB,LMXB,0.9999986237712633
2406,LMXB,CV,0.9993499496505847
2407,LMXB,LMXB,0.9999985459571828
2677,STAR,STAR,0.9999857730044517
2679,STAR,STAR,0.9999941455001954
2681,STAR,STAR,0.9996624383054408
2682,STAR,STAR,0.9999932976144617
2685,STAR,STAR,0.9999801468346288
2686,STAR,STAR,0.9998572086662579
2689,STAR,STAR,0.9994507854253594
2690,ULX,ULX,0.7661016233844087
2691,STAR,STAR,0.9999543616753997
2692,STAR,STAR,0.9998837534904986
2693,STAR,STAR,0.9999790974861116
2695,STAR,STAR,0.999983169365721
2704,STAR,STAR,0.9998065561263729
2706,STAR,STAR,0.9999647852398995
2708,STAR,STAR,0.9999967547226721
2709,ULX,ULX,0.8297474363599644
2710,STAR,STAR,0.9999951376339656
2713,STAR,STAR,0.9999755369973399
2714,STAR,STAR,0.9999026716288165
2717,STAR,STAR,0.9918980540559339
2719,STAR,STAR,0.9999866369014202
2720,STAR,STAR,0.9999877645710586
2724,STAR,STAR,0.9999280299030402
2725,STAR,STAR,0.9997987422789154
2728,STAR,STAR,0.9999894101974293
2730,STAR,STAR,0.9999846912797081
2731,PULSAR,PULSAR,0.6049621398956397
2732,AGN,AGN,0.9993860445377669
2733,STAR,STAR,0.990650876721438
2734,AGN,AGN,0.9999216949946462
2737,AGN,AGN,0.9999620041565204
2738,STAR,STAR,0.998891917660022
2740,STAR,STAR,0.9998275629278659
2742,AGN,AGN,0.9999788197022987
2746,AGN,AGN,0.567246562421481
2748,ULX,PULSAR,0.8271709402582371
2749,AGN,AGN,0.9999963499704841
2750,AGN,AGN,0.9999951470425418
2751,STAR,STAR,0.9999897814303729
2752,AGN,AGN,0.9974078877416556
2754,AGN,AGN,0.9852541898774918
2755,STAR,STAR,0.9999888959995366
2756,STAR,STAR,0.9999426201812472
2758,STAR,STAR,0.9999465946816685
2760,AGN,AGN,0.9999973451777504
2761,STAR,STAR,0.9999851436421033
2762,ULX,ULX,0.7365255979883266
2764,AGN,AGN,0.9996287652028981
2765,STAR,STAR,0.9999920702974178
2767,HMXB,HMXB,0.8451267521345488
2768,STAR,STAR,0.9999538590183772
2769,STAR,STAR,0.9994341721890969
2770,STAR,STAR,0.9999953713531038
2771,STAR,STAR,0.9999892873070259
2774,STAR,STAR,0.9975746525364394
2776,HMXB,HMXB,0.9992467188108157
2778,AGN,AGN,0.9999978062752707
2780,AGN,AGN,0.9999988296101319
2781,AGN,AGN,0.9999962682235377
2783,STAR,STAR,0.9999986533433423
2784,STAR,STAR,0.9999869704877968
2785,HMXB,HMXB,0.9919464543559603
2786,HMXB,HMXB,0.9999979075553761
2787,AGN,AGN,0.9999970654981827
2788,HMXB,HMXB,0.9999777161974724
2789,STAR,STAR,0.9999401327303193
2791,STAR,STAR,0.9998638857488226
2793,STAR,STAR,0.9999878440789991
2794,HMXB,HMXB,0.9999831137092907
2795,STAR,STAR,0.9999962139697809
2796,AGN,AGN,0.9925512123332731
2797,YSO,STAR,0.96493542780257
2798,YSO,YSO,0.9996497230238302
2799,AGN,ULX,0.7115192118254445
2800,STAR,STAR,0.9999931158831132
2801,YSO,YSO,0.9999921468981249
2802,AGN,AGN,0.9999530078589467
2803,AGN,AGN,0.999127272018246
2804,AGN,AGN,0.996799173802722
2805,AGN,AGN,0.9999853741571954
2806,STAR,STAR,0.9999559056415965
2807,YSO,YSO,0.9998788649459267
2808,STAR,STAR,0.9999663793416711
2809,STAR,STAR,0.9999667892945939
2810,AGN,AGN,0.9999360965755894
2811,HMXB,HMXB,0.972495430505085
2812,YSO,YSO,0.9999898447780372
2813,STAR,STAR,0.9999577329143534
2814,YSO,YSO,0.9935520798753229
2815,HMXB,HMXB,0.9999240527159629
2816,HMXB,HMXB,0.99992590080815
2817,STAR,STAR,0.9999610324631006
2818,HMXB,HMXB,0.9999913739308931
2819,YSO,STAR,0.9945465357219204
2820,AGN,AGN,0.9999951227672635
2821,STAR,STAR,0.9997794439950045
2822,STAR,YSO,0.6766405017324407
2823,YSO,YSO,0.9999901633749
2824,STAR,STAR,0.9998929551421972
2825,AGN,AGN,0.9991434905857088
2826,HMXB,HMXB,0.9822053975311055
2827,YSO,YSO,0.9999366648695633
2828,YSO,YSO,0.9888431934928174
2829,AGN,AGN,0.999836827824428
2830,AGN,AGN,0.9661203300926174
2831,STAR,STAR,0.9999857348758262
2832,STAR,STAR,0.9999406381502627
2833,YSO,YSO,0.7569916782296924
2834,YSO,YSO,0.9568233697888769
2835,STAR,STAR,0.999757881222676
2836,AGN,AGN,0.9999890004508338
2837,PULSAR,CV,0.563439676080007
2838,AGN,AGN,0.9999970237798724
2839,STAR,STAR,0.9999915574581039
2840,AGN,AGN,0.9948931396721696
2841,STAR,STAR,0.9999818111743191
2842,STAR,STAR,0.9997581911315518
2843,STAR,STAR,0.9999357657576665
2844,STAR,STAR,0.9996187408287335
2845,PULSAR,CV,0.5893029311944081
2846,AGN,AGN,0.9999980462023655
2847,AGN,AGN,0.9999949756035156
2848,AGN,AGN,0.9519551896159058
2849,YSO,YSO,0.9958921084434383
2850,AGN,AGN,0.999903061630103
2851,STAR,STAR,0.9995195697672904
2852,STAR,STAR,0.999991669779726
2853,AGN,AGN,0.9999249468053559
2854,YSO,YSO,0.9974602704907732
2855,STAR,STAR,0.9992020490335736
2856,AGN,AGN,0.9995460571255346
2857,YSO,YSO,0.9960260618560306
2858,ULX,AGN,0.999704606702102
2859,STAR,STAR,0.9999442427591083
2860,STAR,STAR,0.9975521938951702
2861,STAR,STAR,0.9999813199887262
2862,STAR,STAR,0.9999913621273243
2863,STAR,STAR,0.9999937036299973
2864,YSO,YSO,0.8627835607841859
2865,STAR,STAR,0.9964201085288906
2866,ULX,ULX,0.9950891151282854
2867,YSO,YSO,0.9996032782531348
2868,STAR,STAR,0.999997257210506
2869,AGN,AGN,0.9999810063910954
2870,STAR,STAR,0.9999569133801395
2871,AGN,AGN,0.9999714968497142
2872,STAR,STAR,0.9998731445847286
2873,AGN,AGN,0.9999923260579181
2874,YSO,YSO,0.9999760560609491
2875,STAR,STAR,0.9999994771802101
2876,ULX,ULX,0.9992410212232097
2877,STAR,STAR,0.9999767664035629
2878,AGN,AGN,0.9943033777148486
2879,YSO,YSO,0.9999747693171193
2880,HMXB,HMXB,0.9993845493588114
2881,AGN,AGN,0.9999813549341096
2882,STAR,STAR,0.9999991263615188
2883,YSO,STAR,0.9777105968963696
2884,STAR,STAR,0.9999904283751967
2886,STAR,STAR,0.9999778010885821
2887,AGN,AGN,0.9999937503842274
2888,STAR,STAR,0.999972546097562
2889,STAR,STAR,0.9998863802788714
2890,AGN,AGN,0.9999990557753633
2891,YSO,YSO,0.9950868050978675
2892,STAR,STAR,0.9999668387817683
2893,YSO,YSO,0.8447854713630589
2894,HMXB,HMXB,0.999896708085398
2895,STAR,PULSAR,0.8992600731732819
2896,YSO,YSO,0.9999054387785741
2897,AGN,AGN,0.9999949499976889
2898,ULX,ULX,0.5862002806635372
2899,AGN,AGN,0.9999990116467058
2900,YSO,STAR,0.972146650847101
2901,YSO,YSO,0.9999318293534609
2902,AGN,AGN,0.9999042600170063
2904,HMXB,STAR,0.9997801003894135
2905,HMXB,HMXB,0.9999929206699016
2906,STAR,STAR,0.9998666626306889
2907,YSO,YSO,0.9999801976723376
2908,STAR,STAR,0.999992690167579
2909,HMXB,ULX,0.5784610366746141
2910,AGN,AGN,0.9999534721422074
2911,STAR,STAR,0.9999587486247107
2912,AGN,AGN,0.9999931991482514
2913,STAR,STAR,0.9998958819180768
2914,HMXB,HMXB,0.9782576068801387
2915,AGN,AGN,0.999996641554959
2916,YSO,YSO,0.9982704064211041
2917,AGN,AGN,0.9733233241111657
2920,STAR,STAR,0.9999696455484246
2921,STAR,STAR,0.9999960097323187
2922,STAR,STAR,0.9997232684963815
2923,AGN,AGN,0.9999947768464339
2924,YSO,YSO,0.9999286612245223
2925,STAR,STAR,0.9998624565811973
2926,STAR,STAR,0.9998323321597355
2927,STAR,STAR,0.9999990845903595
2928,STAR,STAR,0.999454422495257
2929,YSO,YSO,0.9999814199086249
2930,YSO,YSO,0.8368876762165686
2931,STAR,STAR,0.99904307600062
2932,STAR,STAR,0.9998156336733002
2933,YSO,YSO,0.9999869707369878
2934,AGN,AGN,0.9998101939207796
2935,AGN,AGN,0.9999959604333121
2936,ULX,AGN,0.9906450909143133
2937,STAR,STAR,0.99986610694305
2938,HMXB,HMXB,0.9998029455067456
2939,AGN,AGN,0.9970356668685737
2940,AGN,AGN,0.9999856270592719
2941,AGN,AGN,0.9999811434169869
2942,HMXB,HMXB,0.9997795003490857
2943,HMXB,HMXB,0.9996548928336909
2944,STAR,STAR,0.9999176958796046
2945,STAR,STAR,0.9996589065327581
2946,PULSAR,ULX,0.9286906341579537
2947,STAR,STAR,0.9999836099016433
2948,HMXB,HMXB,0.9981903319823352
2949,STAR,STAR,0.9998391370276786
2950,STAR,STAR,0.9999972062131157
2951,YSO,YSO,0.9992812057791091
2952,AGN,AGN,0.9999836935725315
2954,HMXB,HMXB,0.9996762660730664
2955,STAR,STAR,0.9999541396106848
2956,STAR,STAR,0.9999903289485145
2957,STAR,STAR,0.9999347455206746
2958,HMXB,HMXB,0.9982351370175581
2959,AGN,AGN,0.9999757994197794
2960,STAR,STAR,0.8481949192246426
2961,YSO,YSO,0.9998973677871691
2962,STAR,STAR,0.9999879434889295
2963,STAR,STAR,0.9999961928951878
2964,AGN,AGN,0.9999915449181134
2965,AGN,AGN,0.9999737252189828
2966,AGN,AGN,0.9999955774464793
2967,YSO,YSO,0.9998577490065167
2968,STAR,STAR,0.9993789672693905
2969,YSO,YSO,0.9302097304397162
2971,YSO,YSO,0.9999675592107776
2972,STAR,STAR,0.9999963561617287
2973,STAR,STAR,0.9999962514617752
2974,STAR,STAR,0.9999994680812074
2975,STAR,STAR,0.9999850119128066
2976,HMXB,HMXB,0.9897023543157047
2977,STAR,STAR,0.9999936934585526
2978,HMXB,HMXB,0.9496245902539976
2979,STAR,STAR,0.9999929899994597
2980,YSO,YSO,0.9999779466022861
2981,AGN,AGN,0.6625241476714478
2982,AGN,AGN,0.9999662969020444
2983,STAR,STAR,0.999991964439517
2984,STAR,STAR,0.9999173123683367
2985,AGN,AGN,0.9999935161584531
2986,AGN,AGN,0.9991472446998398
2987,STAR,STAR,0.996431759135205
2988,STAR,STAR,0.9998277268332568
2989,STAR,STAR,0.9999746939966175
2990,STAR,STAR,0.9999846412299868
2991,AGN,AGN,0.9999987716499377
2992,AGN,AGN,0.9999556153360483
2993,AGN,AGN,0.9998903378564052
2994,STAR,STAR,0.9999962915817856
2995,AGN,AGN,0.999995424653195
2996,AGN,AGN,0.9997866212531361
2997,STAR,STAR,0.9999607820835578
2998,STAR,STAR,0.9976631589137774
2999,AGN,AGN,0.9982500283822567
3000,STAR,STAR,0.9993153012289567
3001,AGN,AGN,0.99997274218026
3002,YSO,YSO,0.9985626764141761
3003,STAR,YSO,0.7390268076537332
3004,AGN,AGN,0.999979819811661
3005,AGN,AGN,0.9999936391523686
3006,HMXB,HMXB,0.9963562996186037
3007,ULX,ULX,0.9996150900579264
3008,AGN,AGN,0.999932792422679
3009,STAR,STAR,0.9998960702657628
3010,STAR,STAR,0.9999855359303943
3011,AGN,AGN,0.9999473153707045
3012,YSO,YSO,0.5077319889733295
3013,YSO,YSO,0.9998362267513671
3014,STAR,STAR,0.9999974482318473
3015,AGN,AGN,0.9999942261797193
3016,AGN,AGN,0.5632178657973463
3017,STAR,YSO,0.7053561668949985
3018,STAR,STAR,0.9999618840443681
3019,HMXB,STAR,0.7484796846476498
3020,AGN,AGN,0.999997326417617
3021,AGN,AGN,0.9999948420362728
3022,STAR,STAR,0.9999753250634272
3023,HMXB,HMXB,0.997650567979386
3024,YSO,YSO,0.999356044532347
3025,YSO,YSO,0.9995656063352075
3026,YSO,YSO,0.9999743566301729
3027,STAR,STAR,0.9806141088028415
3029,AGN,AGN,0.9418618264876341
3030,ULX,PULSAR,0.7903280568179057
3031,STAR,STAR,0.9999932539358923
3032,STAR,STAR,0.9999762510370476
3033,AGN,AGN,0.9999935226691677
3034,STAR,STAR,0.9998677239040054
3035,HMXB,HMXB,0.9999577196352489
3036,YSO,YSO,0.9955137705941457
3037,AGN,AGN,0.9999988824209911
3038,STAR,STAR,0.9996954640990023
3039,STAR,STAR,0.9999745616084122
3040,HMXB,HMXB,0.9863027957731223
3041,STAR,STAR,0.9999755681541934
3042,YSO,YSO,0.9839600142980023
3043,STAR,STAR,0.9999581112837789
3045,AGN,AGN,0.9999977241441173
3046,YSO,YSO,0.9953764610296529
3047,AGN,AGN,0.9183259157242963
3048,AGN,AGN,0.98931326215914
3049,YSO,YSO,0.9999811094436895
3050,AGN,AGN,0.9999679562394894
3051,YSO,YSO,0.9999969969915969
3052,HMXB,HMXB,0.9989227389937069
3053,AGN,AGN,0.9999949114653575
3055,AGN,AGN,0.9999830836700363
3056,AGN,AGN,0.9797995641913909
3057,HMXB,HMXB,0.7177309394987885
3059,PULSAR,YSO,0.9805735001537456
3061,HMXB,HMXB,0.9034749020339696
3062,AGN,AGN,0.5594698209815178
3064,AGN,AGN,0.9997217697907562
3065,AGN,AGN,0.9999960379105369
3068,YSO,YSO,0.9999612864034936
3069,YSO,YSO,0.9999683039896666
3070,HMXB,HMXB,0.9999643292307298
3071,AGN,AGN,0.9999983508216499
3072,AGN,AGN,0.9999782676480592
3073,YSO,YSO,0.9989696518288819
3074,AGN,AGN,0.9999911751873088
3075,AGN,AGN,0.999991196733538
3077,AGN,AGN,0.9999945803673261
3078,AGN,AGN,0.9999916661254185
3083,AGN,AGN,0.9968492145193413
3084,YSO,STAR,0.5246716731338466
3085,AGN,AGN,0.4641943116714565
3087,AGN,AGN,0.999997376330355
3088,AGN,AGN,0.9984685112197406
3089,AGN,AGN,0.9999950024813768
3093,AGN,AGN,0.9999972189422599
3094,AGN,AGN,0.9999992512374822
3096,AGN,AGN,0.9933549206284875
3102,AGN,AGN,0.9985202611216191
3103,AGN,AGN,0.9999197214991786
3107,YSO,YSO,0.9999886527177161
3108,AGN,AGN,0.9999798782808473
3109,AGN,AGN,0.9999555093147451
3111,AGN,PULSAR,0.6107379886256733
3112,AGN,AGN,0.9999930881770321
3113,HMXB,HMXB,0.9998360018502905
3116,AGN,AGN,0.9999894731873473
3117,HMXB,ULX,0.8697891142593969
3119,YSO,YSO,0.9999811692698001
3122,YSO,YSO,0.9322234495521768
3124,HMXB,HMXB,0.9924975276179457
3127,YSO,YSO,0.9998806723468561
3128,AGN,AGN,0.9999796137889408
3133,YSO,YSO,0.9998630601658883
3136,AGN,AGN,0.9984817680045064
3137,AGN,AGN,0.9998527369216628
3139,AGN,AGN,0.9749770812026615
3143,AGN,AGN,0.9995239939605897
3145,YSO,YSO,0.9720962994002844
3149,AGN,AGN,0.9999942375297767
3150,AGN,AGN,0.9999947044157895
2427,LMXB,LMXB,0.9999990628135494
2461,CV,CV,0.999993102718004
2495,LMXB,LMXB,0.9999985341908711
2508,CV,CV,0.6494853990274195
2510,CV,STAR,0.7370485077645295
2518,CV,CV,0.590217616362088
2550,LMXB,LMXB,0.9999989522860441
2560,LMXB,STAR,0.9506699578310132
2621,LMXB,LMXB,0.9999980191597402
2633,LMXB,LMXB,0.9999777390455795
2715,CV,CV,0.9791256568344269
2735,CV,CV,0.9493537331743549
2792,CV,HMXB,0.8869329288092428
2885,CV,CV,0.9987011436310016
2903,LMXB,LMXB,0.9999706251650816
3044,STAR,STAR,0.9992499475158722
3054,STAR,STAR,0.9999857734798203
3058,STAR,STAR,0.9996732992887722
3060,STAR,STAR,0.9976341000355958
3063,STAR,STAR,0.999928945852396
3066,STAR,STAR,0.8349170772128459
3076,PULSAR,PULSAR,0.9747459412212915
3079,STAR,STAR,0.9999987242352326
3080,STAR,STAR,0.9999048541340219
3081,STAR,STAR,0.5810954331465045
3086,STAR,STAR,0.9999001170807372
3090,STAR,STAR,0.9999792124808791
3091,STAR,STAR,0.9999741888525183
3092,ULX,ULX,0.998208865884042
3095,STAR,STAR,0.9954928218231736
3097,STAR,STAR,0.9999965056049848
3098,STAR,STAR,0.99999405222531
3099,STAR,STAR,0.9999808987346249
3100,ULX,ULX,0.8362332807329442
3101,STAR,STAR,0.9999977956742333
3105,STAR,STAR,0.9999484111388777
3106,STAR,STAR,0.9999546402681246
3110,STAR,STAR,0.9999901982410093
3114,STAR,STAR,0.9999996359147563
3115,STAR,STAR,0.97844995562088
3118,STAR,STAR,0.9751543188336376
3121,STAR,STAR,0.9999931117585267
3123,STAR,STAR,0.9999982190109062
3125,STAR,STAR,0.999601009790577
3126,STAR,STAR,0.9999798101368893
3129,STAR,STAR,0.9999454991374407
3130,STAR,STAR,0.9999778045454494
3131,STAR,STAR,0.9999981499330158
3132,STAR,STAR,0.9999826730110465
3134,STAR,STAR,0.9998770608116814
3135,STAR,STAR,0.9999998021765772
3138,STAR,STAR,0.9506421491882979
3140,HMXB,HMXB,0.9994920180424762
3141,STAR,STAR,0.9998877511942049
3142,HMXB,HMXB,0.996664342172795
3144,STAR,STAR,0.9999988027671675
3146,STAR,STAR,0.9998323777182303
3147,STAR,STAR,0.9999853260460431
3148,PULSAR,STAR,0.8444466240837025
3151,STAR,STAR,0.999995875115164
3152,STAR,STAR,0.9999808536208169
3153,STAR,STAR,0.9999968045628155
3154,AGN,AGN,0.9999517267714567
3155,YSO,YSO,0.9911856788037271
3156,STAR,STAR,0.9999591336650326
3157,STAR,STAR,0.999415830883594
3158,AGN,AGN,0.9972205685365834
3160,HMXB,ULX,0.9982262753471576
3161,YSO,YSO,0.9999612917780484
3162,STAR,STAR,0.9999944281008555
3164,ULX,ULX,0.9931238118220604
3166,STAR,STAR,0.9999016851037921
3167,STAR,STAR,0.9999845728000932
3168,STAR,STAR,0.9998770805331908
3169,STAR,STAR,0.9999396942109292
3170,YSO,YSO,0.999318585286457
3171,STAR,STAR,0.9999989632429762
3173,AGN,AGN,0.9914347838741887
3174,PULSAR,PULSAR,0.9985076292132742
3175,YSO,YSO,0.9998785699115305
3176,STAR,STAR,0.9999985342651366
3177,YSO,YSO,0.9999935113239649
3178,AGN,AGN,0.9997384934896464
3179,PULSAR,YSO,0.9994551209784907
3180,STAR,STAR,0.998415259928082
3181,STAR,PULSAR,0.9332826362008609
3182,STAR,STAR,0.9999893965980334
3183,YSO,YSO,0.9659170715760927
3184,AGN,AGN,0.9999881736284483
3185,STAR,STAR,0.998942493084274
3186,AGN,AGN,0.9803759868116377
3188,STAR,STAR,0.9897100709782358
3189,AGN,AGN,0.9999918228990886
3190,STAR,STAR,0.9997628463578992
3191,STAR,STAR,0.9970686290498078
3192,AGN,AGN,0.9999671436908325
3193,AGN,AGN,0.9991649815230805
3194,AGN,AGN,0.9998646125157622
3195,STAR,YSO,0.9999445276081284
3196,YSO,YSO,0.9693589269564008
3197,STAR,STAR,0.9913993731384831
3198,AGN,AGN,0.9700150463010591
3199,STAR,STAR,0.9788663742093212
3200,AGN,AGN,0.9999394372451562
3201,STAR,HMXB,0.9994645532505175
3202,YSO,YSO,0.9999307214780448
3203,STAR,STAR,0.999982093189327
3204,YSO,YSO,0.9999858813697395
3205,AGN,AGN,0.9999821877536779
3207,AGN,AGN,0.9994036706347931
3208,YSO,YSO,0.9999128392888602
3209,STAR,STAR,0.9999718852505567
3210,STAR,STAR,0.9958479707957902
3211,STAR,STAR,0.9997122617209357
3212,STAR,STAR,0.999977428038393
3213,YSO,YSO,0.9999940443851257
3214,AGN,AGN,0.9965625803205835
3215,ULX,ULX,0.9998305970746663
3216,STAR,STAR,0.9999428044991912
3217,STAR,STAR,0.9995619378398358
3218,STAR,STAR,0.9999904930134949
3219,HMXB,HMXB,0.9999482487985242
3220,HMXB,HMXB,0.9989013075213607
3221,STAR,STAR,0.9994718295788061
3222,ULX,ULX,0.97481451417627
3223,STAR,STAR,0.9999603305828618
3224,STAR,STAR,0.9999837765465428
3225,STAR,STAR,0.9966246152855619
3226,AGN,AGN,0.9999989235387633
3227,YSO,YSO,0.9998365105650302
3228,YSO,YSO,0.5198748320281035
3229,HMXB,HMXB,0.9719573308854569
3230,STAR,STAR,0.9999981226979351
3232,AGN,AGN,0.999989205265175
3233,AGN,AGN,0.999988498629762
3234,STAR,STAR,0.9999968876356281
3235,STAR,STAR,0.9998915370549712
3236,HMXB,ULX,0.7813346889251678
3237,STAR,STAR,0.9999513352810345
3238,ULX,ULX,0.9984110291889894
3239,STAR,STAR,0.9990896513929964
3240,AGN,AGN,0.959042611826026
3242,STAR,STAR,0.9999886021245606
3243,HMXB,HMXB,0.9995682200917706
3244,AGN,AGN,0.9049096671628952
3245,AGN,AGN,0.7046177978214812
3246,STAR,STAR,0.9999989836568701
3247,STAR,STAR,0.9999980496889512
3248,YSO,YSO,0.9999181758287603
3249,AGN,AGN,0.9999815412209947
3250,STAR,STAR,0.9993881579690281
3251,AGN,AGN,0.9999779502952033
3252,AGN,AGN,0.9999688093838155
3253,STAR,STAR,0.8459765864348301
3254,AGN,AGN,0.9999942924309665
3255,STAR,STAR,0.9999902175446854
3256,AGN,AGN,0.9591810675975546
3257,STAR,STAR,0.9999689431409216
3258,AGN,AGN,0.9999768808963476
3259,HMXB,HMXB,0.9757801644431067
3260,STAR,STAR,0.9999813774949433
3261,HMXB,HMXB,0.9992968375259854
3262,HMXB,HMXB,0.9999982268896681
3263,AGN,AGN,0.9940697020449902
3264,STAR,STAR,0.9998570052626617
3265,STAR,STAR,0.9997798154262737
3266,AGN,AGN,0.9991567109659858
3267,AGN,AGN,0.9999963706169103
3268,AGN,AGN,0.9973755752744793
3269,STAR,STAR,0.9999830570213203
3270,HMXB,HMXB,0.9993981759511028
3272,YSO,YSO,0.9999324127628181
3273,AGN,AGN,0.9999947541193929
3274,STAR,YSO,0.9108071189149104
3275,STAR,STAR,0.9999864743323575
3276,AGN,AGN,0.9999943974773975
3277,STAR,STAR,0.999963067229497
3278,AGN,AGN,0.9998703932466447
3279,HMXB,HMXB,0.9999835668888803
3280,STAR,STAR,0.8892264658570206
3281,STAR,STAR,0.9999990162066508
3282,STAR,STAR,0.9998880496045768
3283,HMXB,HMXB,0.976554515676024
3284,HMXB,HMXB,0.9999841552596761
3285,AGN,AGN,0.9999381097240059
3286,AGN,AGN,0.9998961092031935
3287,AGN,AGN,0.999908087039568
3288,ULX,ULX,0.8782988664820274
3289,AGN,AGN,0.9996155976228437
3290,AGN,AGN,0.9999943668970012
3291,AGN,AGN,0.9999859415629465
3292,STAR,STAR,0.9999841535392341
3293,HMXB,AGN,0.880835945420398
3294,YSO,YSO,0.9996814800748336
3295,YSO,YSO,0.9999969389977718
3296,AGN,AGN,0.9954122646844221
3297,STAR,STAR,0.9999918684397849
3298,AGN,AGN,0.931732051124666
3299,ULX,PULSAR,0.8696015662528332
3300,STAR,STAR,0.9999893089032679
3301,HMXB,HMXB,0.8719055434679911
3302,STAR,STAR,0.9912519448141792
3303,STAR,STAR,0.999939998478928
3304,YSO,YSO,0.9999619333825954
3305,HMXB,HMXB,0.999968942790681
3306,AGN,AGN,0.9999786044520097
3307,STAR,STAR,0.9999920561554804
3308,STAR,STAR,0.9999986202326341
3309,STAR,STAR,0.9999707792428105
3310,STAR,STAR,0.9990797598092447
3311,HMXB,HMXB,0.983629156331073
3312,AGN,AGN,0.9999973993134158
3313,AGN,AGN,0.9999773180834229
3314,STAR,STAR,0.9995447141642838
3315,STAR,STAR,0.9735877302634377
3316,PULSAR,AGN,0.9999923409775724
3317,ULX,ULX,0.9582633637721263
3318,AGN,AGN,0.962604166671411
3319,STAR,YSO,0.990470536169924
3320,AGN,AGN,0.9999946863859316
3321,AGN,AGN,0.9999929640907941
3322,STAR,STAR,0.9999959118733397
3323,AGN,AGN,0.9999983375463655
3324,YSO,YSO,0.6367752456790324
3325,HMXB,HMXB,0.999208457220943
3326,HMXB,HMXB,0.999613857422503
3327,STAR,STAR,0.6290592647523067
3328,AGN,AGN,0.8835001640118516
3329,STAR,STAR,0.9999127523230228
3330,AGN,AGN,0.9999979843918309
3331,AGN,AGN,0.997003421329953
3333,STAR,AGN,0.7153120564138106
3334,AGN,AGN,0.9999952805818352
3336,STAR,STAR,0.9999927061686318
3337,STAR,STAR,0.9999789976468368
3338,STAR,PULSAR,0.9165456698652643
3339,YSO,YSO,0.9999913367827391
3340,AGN,AGN,0.9999977067414333
3341,YSO,YSO,0.9999771179464748
3342,YSO,CV,0.39786781699041324
3343,HMXB,HMXB,0.9627310930935333
3345,YSO,YSO,0.9999562539395579
3346,AGN,AGN,0.9999966976982761
