angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,name,ra,dec,class,prob,prob_margin,gal_l,gal_b,var_flag,b-csc,h-csc,m-csc,s-csc,u-csc,hard_hm,hard_hs,hard_ms,var_intra_index_b,var_intra_prob_b,ks_intra_prob_b,kp_intra_prob_b,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,umag,gmag,rmag,imag,zmag,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,W4mag,fuv_mag,nuv_mag,g_mag,bp_mag,rp_mag,bp-R,g-J,g-W2,bp-H,bp-W3,rp-K,J-H,J-W1,W1-W2,r
1.763534,5.99615685073,-72.08039251417,0.0247286,0.0002645,80.06,4689639473007361280,5.99615685073,24.3571,-72.08039251417,4.2785,,,,,,,,,43,5.6813,110.80,0.465,7.011e+00,3,,,4,,1,2.11579e+04,6.66083e+02,14.873687,3.94977e+04,8.06536e+03,13.847112,4.84244e+04,13.035235,4.156,0.811876,,,0,,,,,,,0.034292,0.221723,0.018891,14.873687,0.034292,2.11579e+04,2.955,24.3571,4.2785,0.9980,2CXO J002359.3-720448,5.997318007038871,-72.08005735580083,CV,0.8510824090086472,0.711906511135213,305.906359,-44.889331,0,6.2061581362646E-16,9.308866369332999E-17,2.3525038338763E-16,3.9446491836017E-16,2.1892699631808997E-16,-0.62710805746409,-0.81199250468457,-0.36102435977513997,1.0,0.5903642990539799,0.9467904848599321,0.8474970051249899,0.0,0.24851784012088,1.3519799076562E-6,,,,,,,,,,,,,,,,,,,,,,,,,,,29.468033615299735
2.167576,5.99853301616,-72.08052934557,0.0014247,0.0008461,28.63,4689639473004261376,5.99853301616,1.0087,-72.08052934557,1.3146,,,,,,,,,49,115.2869,34128.72,4.618,4.579e+03,3,,,8,,0,5.63686e+04,3.86644e+02,13.809773,7.20858e+04,2.89727e+03,13.193917,1.07455e+05,12.169833,3.185,1.024084,,,0,,,,,,,0.007941,0.043727,0.012072,13.809773,0.007941,5.63686e+04,1.966,1.0087,1.3146,0.4167,2CXO J002359.3-720448,5.997318007038871,-72.08005735580083,CV,0.8510824090086472,0.711906511135213,305.906359,-44.889331,0,6.2061581362646E-16,9.308866369332999E-17,2.3525038338763E-16,3.9446491836017E-16,2.1892699631808997E-16,-0.62710805746409,-0.81199250468457,-0.36102435977513997,1.0,0.5903642990539799,0.9467904848599321,0.8474970051249899,0.0,0.24851784012088,1.3519799076562E-6,,,,,,,,,,,,,,,,,,,,,,,,,,,29.468033615299735
1.634039,5.99822304298,-72.07818049358,0.0637388,0.0479323,40.53,4689639472995551616,5.99822304298,55.1616,-72.07818049358,57.5963,,,,,,,,,46,794.4641,8629404.00,247.882,9.530e+05,3,,,6,,0,9.59652e+03,4.77688e+02,15.732082,4.19934e+04,5.99350e+03,13.780590,4.96436e+04,13.008238,9.549,0.772352,,,0,,,,,,,0.054115,0.154987,0.069650,15.732082,0.054115,9.59652e+03,8.351,55.1616,57.5963,0.2744,2CXO J002359.6-720443,5.998445779323504,-72.07862918883797,PULSAR,0.7728606879449947,0.5482544183437157,305.9061779999999,-44.890795000000004,0,0.0,0.0,,,,,,,,,,,0.0,0.008191642320219959,1.3414385849563998E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.47539723153978
1.815200,5.99974970445,-72.07893456541,0.0387131,0.0002309,79.97,4689639473007373312,5.99974970445,38.1214,-72.07893456541,6.7468,,,,,,,,,54,20.2468,643.21,0.578,5.670e+01,3,,,4,,0,5.63002e+04,5.92360e+02,13.811092,6.36624e+04,2.26141e+03,13.328834,8.53879e+04,12.419405,2.647,0.909429,,,0,,,,,,,0.011751,0.038668,0.015011,13.811092,0.011751,5.63002e+04,1.439,38.1214,6.7468,0.9994,2CXO J002359.6-720443,5.998445779323504,-72.07862918883797,PULSAR,0.7728606879449947,0.5482544183437157,305.9061779999999,-44.890795000000004,0,0.0,0.0,,,,,,,,,,,0.0,0.008191642320219959,1.3414385849563998E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.47539723153978
2.521606,5.99681707435,-72.07911853397,0.0001409,0.0000513,10.76,4689639473007378304,5.99681707435,0.0568,-72.07911853397,0.1388,,,,,,,,,61,7.0621,167.53,0.273,9.057e+00,3,,,5,,0,4.06598e+04,5.77148e+02,14.164454,4.60466e+04,2.83850e+03,13.680550,7.49092e+04,12.561557,2.975,1.118993,,,0,,,,,,,0.015656,0.066987,0.109068,14.164454,0.015656,4.06598e+04,1.747,0.0568,0.1388,0.4009,2CXO J002359.6-720443,5.998445779323504,-72.07862918883797,PULSAR,0.7728606879449947,0.5482544183437157,305.9061779999999,-44.890795000000004,0,0.0,0.0,,,,,,,,,,,0.0,0.008191642320219959,1.3414385849563998E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.47539723153978
1.464333,5.99746464548,-72.08266896866,0.0006560,0.0002751,12.67,4689639473003821824,5.99746464548,0.3045,-72.08266896866,0.6429,,,,,,,,,45,14.1672,344.81,0.656,8.691e+01,3,,,5,,0,5.93158e+04,1.17592e+03,13.754441,5.75606e+04,2.98741e+03,13.438229,9.71266e+04,12.279551,2.608,1.158678,,,0,,,,,,,0.021700,0.056419,0.107465,13.754441,0.021700,5.93158e+04,1.376,0.3045,0.6429,0.3876,2CXO J002359.3-720459,5.997448572818996,-72.0830756976963,PULSAR,0.9374360178081413,0.8767973024952295,305.905664,-44.886353,0,0.0,0.0,,,,0.30605871330418,-0.34353529044347,-0.55090568394753,,,,,0.0,0.010954438769960051,1.6346273767156E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.705408761325142
2.296945,5.99810612380,-72.08368082282,0.0002023,0.0001578,44.37,4689639473007337728,5.99810612380,0.1810,-72.08368082282,0.1819,,,,,,,,,54,31.8991,1522.31,0.856,1.280e+02,3,,,7,,0,5.46314e+04,3.71849e+02,13.843761,6.05541e+04,1.28544e+03,13.383183,9.20478e+04,12.337861,2.793,1.045322,,,0,,,,,,,0.007887,0.023216,0.104903,13.843761,0.007887,5.46314e+04,1.572,0.1810,0.1819,0.2435,2CXO J002359.3-720459,5.997448572818996,-72.0830756976963,PULSAR,0.9374360178081413,0.8767973024952295,305.905664,-44.886353,0,0.0,0.0,,,,0.30605871330418,-0.34353529044347,-0.55090568394753,,,,,0.0,0.010954438769960051,1.6346273767156E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.705408761325142
2.682862,5.99860374570,-72.08242065089,0.0001042,0.0000435,161.92,4689639473003821952,5.99860374570,0.0525,-72.08242065089,0.1000,,,,,,,,,40,6.3135,117.35,0.156,4.991e+00,3,,,5,,0,9.15931e+04,9.88797e+02,13.282710,7.27558e+04,3.29883e+03,13.183874,1.27358e+05,11.985327,2.185,1.198547,,,0,,,,,,,0.012041,0.049307,0.040245,13.282710,0.012041,9.15931e+04,0.948,0.0525,0.1000,-0.5040,2CXO J002359.3-720459,5.997448572818996,-72.0830756976963,PULSAR,0.9374360178081413,0.8767973024952295,305.905664,-44.886353,0,0.0,0.0,,,,0.30605871330418,-0.34353529044347,-0.55090568394753,,,,,0.0,0.010954438769960051,1.6346273767156E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.705408761325142
2.771812,5.99955506774,-72.08349148237,0.0033580,0.0002409,152.34,4689639473003929728,5.99955506774,1.5735,-72.08349148237,2.9763,,,,,,,,,34,10.2553,195.81,0.554,2.376e+01,3,,,5,,0,6.06500e+04,4.69845e+02,13.730290,7.80016e+04,6.57474e+03,13.108284,1.02313e+05,12.223065,2.973,0.885219,,,0,,,,,,,0.008851,0.091559,0.067776,13.730290,0.008851,6.06500e+04,1.766,1.5735,2.9763,-0.9850,2CXO J002359.3-720459,5.997448572818996,-72.0830756976963,PULSAR,0.9374360178081413,0.8767973024952295,305.905664,-44.886353,0,0.0,0.0,,,,0.30605871330418,-0.34353529044347,-0.55090568394753,,,,,0.0,0.010954438769960051,1.6346273767156E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.705408761325142
0.886851,6.04776884661,-72.08440515531,0.0005348,0.0001999,101.45,4689639266845783296,6.04776884661,0.5257,-72.08440515531,0.2228,,,,,,,,,44,12.0498,269.15,0.430,2.212e+01,3,,,5,,0,6.33822e+04,3.17725e+02,13.682448,5.34896e+04,5.49514e+01,13.517869,8.13893e+04,12.471477,2.128,1.046392,,,0,,,,,,,0.006100,0.003005,0.009627,13.682448,0.006100,6.33822e+04,0.907,0.5257,0.2228,-0.4086,2CXO J002411.6-720503,6.0485692488440455,-72.08441319638153,PULSAR,0.734280440839915,0.5426985992905047,305.883435,-44.887382,0,1.0073032593945E-15,1.7858972771923E-16,1.8594733183329998E-16,4.975799118208298E-16,1.5760077419729E-16,-0.29856339787633,-0.7657713928794501,-0.57713928794503,1.0,0.5289017351409,0.84938377144897,0.48692421170446,5.0,0.79010621388182,2.6344301918053E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.842975620363998
0.627064,6.05004375237,-72.08197126489,0.0497947,0.0011056,139.88,4689639301203692032,6.05004375237,32.0968,-72.08197126489,38.0859,,,,,,,,,42,24.7524,913.89,0.690,5.987e+01,3,,,4,,0,3.28152e+04,1.93833e+02,14.397179,,,,,,,,,,0,,,,,,,0.006980,,,14.397179,0.006980,3.28152e+04,,32.0968,38.0859,-0.9990,2CXO J002412.1-720455,6.050609910428648,-72.08197220875326,CV,0.6194536093767999,0.24171927661377562,305.883072,-44.889889000000004,0,3.9401557749422997E-16,3.9816091255961E-16,,1.2484954835514E-16,0.0,,0.022485946283573,,2.0,0.84618444680244,0.960500933612337,0.8905792321923399,0.0,0.21644635906955,4.2057432092366E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.992382737292026
1.956159,6.04942503702,-72.08237516969,0.0001556,0.0001202,172.14,4689639301195106432,6.04942503702,0.1210,-72.08237516969,0.1550,,,,,,,,,59,24.3242,902.03,0.532,7.034e+01,3,,,6,,0,6.18925e+04,2.29158e+02,13.708272,7.04631e+04,3.93311e+03,13.218638,1.07109e+05,12.173334,2.869,1.045304,,,0,,,,,,,0.004874,0.060668,0.036135,13.708272,0.004874,6.18925e+04,1.648,0.1210,0.1550,-0.0705,2CXO J002412.1-720455,6.050609910428648,-72.08197220875326,CV,0.6194536093767999,0.24171927661377562,305.883072,-44.889889000000004,0,3.9401557749422997E-16,3.9816091255961E-16,,1.2484954835514E-16,0.0,,0.022485946283573,,2.0,0.84618444680244,0.960500933612337,0.8905792321923399,0.0,0.21644635906955,4.2057432092366E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.992382737292026
0.945839,6.01583823251,-72.07280256939,0.0004769,0.0001905,72.75,4689639472993884160,6.01583823251,0.4589,-72.07280256939,0.2304,,,,,,,,,52,17.8775,517.40,0.644,3.814e+01,3,,,5,,0,2.38487e+04,3.70123e+02,14.743707,4.35583e+04,3.63854e+03,13.740866,5.77355e+04,12.844288,4.247,0.896578,,,0,,,,,,,0.017074,0.090737,0.022472,14.743707,0.017074,2.38487e+04,3.040,0.4589,0.2304,0.5120,2CXO J002403.7-720423,6.015749645639801,-72.07306388364992,CV,0.9995068399644876,0.9992162963630661,305.899923,-44.897095,1,3.4851575769975E-14,2.0295700501632002E-14,6.913762341272501E-15,7.8833774392864E-15,2.223421529709E-15,0.07495315427857599,-0.19737663960025,-0.2685821361649,9.0,1.0,0.9999999999999996,0.9999999999999776,8.0,1.0,1.3997695444745001E-5,,,,,,,,,,,,,,,14.743707,13.740866,12.844288,0.8965779999999999,,,,,,,,,30.830284151151375
1.046466,6.01523726349,-72.07330806518,0.0010291,0.0007197,8.21,4689639472993858304,6.01523726349,0.7273,-72.07330806518,1.0237,,,,,,,,,40,30.9253,1447.04,2.081,1.363e+02,3,,,5,,0,1.84914e+04,1.00454e+03,15.019942,5.59472e+04,5.33738e+03,13.469097,7.28482e+04,12.591848,6.965,0.877249,,,0,,,,,,,0.059047,0.103617,0.008312,15.019942,0.059047,1.84914e+04,5.759,0.7273,1.0237,0.1027,2CXO J002403.7-720423,6.015749645639801,-72.07306388364992,CV,0.9995068399644876,0.9992162963630661,305.899923,-44.897095,1,3.4851575769975E-14,2.0295700501632002E-14,6.913762341272501E-15,7.8833774392864E-15,2.223421529709E-15,0.07495315427857599,-0.19737663960025,-0.2685821361649,9.0,1.0,0.9999999999999996,0.9999999999999776,8.0,1.0,1.3997695444745001E-5,,,,,,,,,,,,,,,14.743707,13.740866,12.844288,0.8965779999999999,,,,,,,,,30.830284151151375
2.394150,6.01533184896,-72.07371637352,0.0022384,0.0008222,24.78,4689639472993855360,6.01533184896,1.1990,-72.07371637352,2.0613,,,,,,,,,52,56.3174,5421.00,2.908,5.543e+02,3,,,7,,0,1.99727e+04,5.05789e+02,14.936276,4.77251e+04,2.23426e+03,13.641675,6.75787e+04,12.673371,5.773,0.968304,,,0,,,,,,,0.027633,0.050906,0.027069,14.936276,0.027633,1.99727e+04,4.559,1.1990,2.0613,0.6674,2CXO J002403.7-720423,6.015749645639801,-72.07306388364992,CV,0.9995068399644876,0.9992162963630661,305.899923,-44.897095,1,3.4851575769975E-14,2.0295700501632002E-14,6.913762341272501E-15,7.8833774392864E-15,2.223421529709E-15,0.07495315427857599,-0.19737663960025,-0.2685821361649,9.0,1.0,0.9999999999999996,0.9999999999999776,8.0,1.0,1.3997695444745001E-5,,,,,,,,,,,,,,,14.743707,13.740866,12.844288,0.8965779999999999,,,,,,,,,30.830284151151375
2.406870,6.01791722870,-72.07310689806,0.0006131,0.0001269,87.44,4689639473007323264,6.01791722870,0.6125,-72.07310689806,0.1297,,,,,,,,,46,20.0920,620.67,0.550,4.304e+01,3,,,5,,0,5.90016e+04,8.11254e+02,13.760207,6.30335e+04,1.30898e+03,13.339613,8.72927e+04,12.395451,2.548,0.944162,,,0,,,,,,,0.015181,0.022719,0.019791,13.760207,0.015181,5.90016e+04,1.336,0.6125,0.1297,0.2019,2CXO J002403.7-720423,6.015749645639801,-72.07306388364992,CV,0.9995068399644876,0.9992162963630661,305.899923,-44.897095,1,3.4851575769975E-14,2.0295700501632002E-14,6.913762341272501E-15,7.8833774392864E-15,2.223421529709E-15,0.07495315427857599,-0.19737663960025,-0.2685821361649,9.0,1.0,0.9999999999999996,0.9999999999999776,8.0,1.0,1.3997695444745001E-5,,,,,,,,,,,,,,,14.743707,13.740866,12.844288,0.8965779999999999,,,,,,,,,30.830284151151375
2.828351,6.01339017883,-72.07276421979,0.0141403,0.0015119,33.41,4689639472993883520,6.01339017883,7.8871,-72.07276421979,11.8334,,,,,,,,,36,81.2487,15121.66,4.962,1.875e+03,3,,,5,,0,2.09459e+04,5.81358e+02,14.884622,4.16025e+04,1.72139e+03,13.790745,5.79984e+04,12.839356,4.755,0.951388,,,0,,,,,,,0.030261,0.045011,0.018155,14.884622,0.030261,2.09459e+04,3.543,7.8871,11.8334,0.9734,2CXO J002403.7-720423,6.015749645639801,-72.07306388364992,CV,0.9995068399644876,0.9992162963630661,305.899923,-44.897095,1,3.4851575769975E-14,2.0295700501632002E-14,6.913762341272501E-15,7.8833774392864E-15,2.223421529709E-15,0.07495315427857599,-0.19737663960025,-0.2685821361649,9.0,1.0,0.9999999999999996,0.9999999999999776,8.0,1.0,1.3997695444745001E-5,,,,,,,,,,,,,,,14.743707,13.740866,12.844288,0.8965779999999999,,,,,,,,,30.830284151151375
2.460313,6.02049740568,-72.07237754451,0.0010670,0.0005139,22.63,4689639473007341440,6.02049740568,0.6273,-72.07237754451,1.0045,,,,,,,,,28,12.1368,239.38,1.782,3.190e+01,3,,,5,,0,6.22615e+03,2.31294e+02,16.201818,,,,,,,,,,0,,,,,,,0.040428,,,16.201818,0.040428,6.22615e+03,,0.6273,1.0045,0.4927,2CXO J002405.3-720421,6.0224902059594,-72.07267886148215,CV,0.9753004500774255,0.9593093999602051,305.897108,-44.897787,0,5.2884477774841E-15,4.5514010674375E-15,6.560578158262499E-16,2.4386281754462E-16,0.0,0.4422236102436,0.6271080574640799,0.25234228607121,2.0,0.7430701586153801,0.7840153836635,0.79409453173455,0.0,0.09614038919625999,3.8401191747435E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,30.98161679249027
2.514639,6.02208930521,-72.07199133762,0.0062985,0.0040510,8.43,4689639473007320960,6.02215608972,0.2347,-72.07199914817,0.2915,0.9013,0.2672,3.3727,4.948,4.625,0.253,-1.757,0.382,87,44.6265,6310.23,1.456,4.964e+02,95,1.6339,0.0931,10,6.090,0,5.77120e+04,3.19788e+02,13.784201,5.01197e+04,4.11112e+02,13.588520,7.02675e+04,12.631010,2.086,0.957510,,,0,,,,,,,0.006617,0.009333,0.005844,13.786348,0.006628,5.75980e+04,0.873,4.1122,6.2587,0.1310,2CXO J002405.3-720421,6.0224902059594,-72.07267886148215,CV,0.9753004500774255,0.9593093999602051,305.897108,-44.897787,0,5.2884477774841E-15,4.5514010674375E-15,6.560578158262499E-16,2.4386281754462E-16,0.0,0.4422236102436,0.6271080574640799,0.25234228607121,2.0,0.7430701586153801,0.7840153836635,0.79409453173455,0.0,0.09614038919625999,3.8401191747435E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,30.98161679249027
2.608627,6.02462045639,-72.07298727642,0.0017605,0.0005028,96.83,4689639472993860224,6.02462045639,1.7491,-72.07298727642,0.5414,,,,,,,,,100,224.2055,157735.84,3.324,6.278e+03,3,,,10,,0,1.81483e+05,3.65317e+03,12.540279,1.61994e+05,6.20707e+03,12.314795,3.08006e+05,11.026499,2.590,1.288296,,,0,,,,,,,0.022028,0.041695,0.037888,12.540279,0.022028,1.81483e+05,1.344,1.7491,0.5414,-0.3551,2CXO J002405.3-720421,6.0224902059594,-72.07267886148215,CV,0.9753004500774255,0.9593093999602051,305.897108,-44.897787,0,5.2884477774841E-15,4.5514010674375E-15,6.560578158262499E-16,2.4386281754462E-16,0.0,0.4422236102436,0.6271080574640799,0.25234228607121,2.0,0.7430701586153801,0.7840153836635,0.79409453173455,0.0,0.09614038919625999,3.8401191747435E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,30.98161679249027
2.962747,6.02044932923,-72.07321053533,0.0001799,0.0001009,52.88,4689639473007341824,6.02044932923,0.1559,-72.07321053533,0.1351,,,,,,,,,57,19.5349,610.47,0.501,4.596e+01,3,,,8,,1,4.70470e+04,4.96189e+02,14.006038,6.21168e+04,3.92698e+03,13.355519,8.79680e+04,12.387084,3.190,0.968435,,,0,,,,,,,0.011778,0.068696,0.048094,14.006038,0.011778,4.70470e+04,1.976,0.1559,0.1351,0.5074,2CXO J002405.3-720421,6.0224902059594,-72.07267886148215,CV,0.9753004500774255,0.9593093999602051,305.897108,-44.897787,0,5.2884477774841E-15,4.5514010674375E-15,6.560578158262499E-16,2.4386281754462E-16,0.0,0.4422236102436,0.6271080574640799,0.25234228607121,2.0,0.7430701586153801,0.7840153836635,0.79409453173455,0.0,0.09614038919625999,3.8401191747435E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,30.98161679249027
1.329728,6.01544951318,-72.08997494963,0.0023926,0.0013282,85.33,4689639266845498624,6.01549851758,0.1040,-72.08998096174,0.0945,0.0794,0.1102,0.7208,3.651,3.391,0.150,-1.353,0.086,87,30.2251,1751.17,0.486,9.284e+01,95,1.4645,0.0243,11,4.145,0,9.45159e+04,4.18571e+02,13.248605,6.75953e+04,1.09719e+03,13.263750,1.13775e+05,12.107782,1.919,1.155968,,,0,,,,,,,0.005542,0.017843,0.013894,13.250274,0.005548,9.43707e+04,0.687,2.3871,1.3380,0.1006,2CXO J002403.7-720522,6.015491698184178,-72.08960580874349,PULSAR,0.9157740108271901,0.8396159268998572,305.896539,-44.88072800000001,0,3.1971998425677E-16,0.0,8.9158116979869E-17,3.7326234960699E-16,0.0,-0.99937539038101,-0.99937539038101,-0.7070580886945699,0.0,0.4735798594512101,0.34694807841841996,0.50919014947925,3.0,0.36505073174299,1.4599517453128E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,31.30449043185625
1.783565,6.01400784070,-72.08941289272,0.0047509,0.0028280,23.70,4689639266845823232,6.01412353633,0.1818,-72.08941628544,0.1284,0.3098,0.1417,2.1861,8.042,8.006,0.205,-0.763,0.282,89,36.3854,2098.94,0.717,1.179e+02,95,1.4837,0.0350,9,4.888,0,4.49303e+04,4.44636e+02,14.056019,5.04176e+04,1.54191e+03,13.582088,7.40966e+04,12.573400,2.771,1.008688,,,0,,,,,,,0.011092,0.033322,0.030517,14.058115,0.011112,4.48436e+04,1.554,3.2175,4.4963,0.3708,2CXO J002403.7-720522,6.015491698184178,-72.08960580874349,PULSAR,0.9157740108271901,0.8396159268998572,305.896539,-44.88072800000001,0,3.1971998425677E-16,0.0,8.9158116979869E-17,3.7326234960699E-16,0.0,-0.99937539038101,-0.99937539038101,-0.7070580886945699,0.0,0.4735798594512101,0.34694807841841996,0.50919014947925,3.0,0.36505073174299,1.4599517453128E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,31.30449043185625
2.465032,6.01017817465,-72.07416711151,0.0010899,0.0001548,27.17,4689639472993853184,6.01017817465,0.5164,-72.07416711151,0.9722,,,,,,,,,40,3.5154,72.33,0.392,2.936e+00,3,,,5,,0,8.46868e+03,1.29075e+02,15.867827,,,,,,,,,,0,,,,,,,0.016776,,,15.867827,0.016776,8.46868e+03,,0.5164,0.9722,0.9418,2CXO J002402.0-720425,6.008433470482999,-72.07374227418151,PULSAR,0.8661497438554034,0.7344129575494409,305.902923,-44.896087,0,0.0,0.0,,,,,,,,,,,0.0,1.5754256839972672E-5,1.7703316999029E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,31.924190420905184
2.859888,6.00825953339,-72.07453488160,0.0011904,0.0009303,177.03,4689639468699952768,6.00832520833,0.0501,-72.07455217291,0.0532,0.1901,0.0570,3.3355,5.985,4.548,0.057,-3.891,0.075,162,25.3904,2073.27,0.423,1.408e+02,95,1.4677,0.0145,20,2.737,0,2.38764e+05,5.82178e+02,12.242446,1.63697e+05,4.31952e+03,12.303442,3.05591e+05,11.035044,1.965,1.268398,,,0,,,,,,,0.003821,0.028785,0.014692,12.242446,0.003821,2.38764e+05,0.722,0.9311,1.1897,-0.0257,2CXO J002402.0-720425,6.008433470482999,-72.07374227418151,PULSAR,0.8661497438554034,0.7344129575494409,305.902923,-44.896087,0,0.0,0.0,,,,,,,,,,,0.0,1.5754256839972672E-5,1.7703316999029E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,31.924190420905184
2.162688,5.99615685073,-72.08039251417,0.0247286,0.0002645,80.06,4689639473007361280,5.99615685073,24.3571,-72.08039251417,4.2785,,,,,,,,,43,5.6813,110.80,0.465,7.011e+00,3,,,4,,1,2.11579e+04,6.66083e+02,14.873687,3.94977e+04,8.06536e+03,13.847112,4.84244e+04,13.035235,4.156,0.811876,,,0,,,,,,,0.034292,0.221723,0.018891,14.873687,0.034292,2.11579e+04,2.955,24.3571,4.2785,0.9980,2CXO J002358.7-720447,5.994976562784133,-72.07991396165939,PULSAR,0.9963364735068035,0.9939576416803902,305.907395,-44.889364,0,5.0800206097443E-16,2.8522568193159997E-16,,,,0.33728919425359005,-0.44597126795753,-0.6633354153654,2.0,0.67134709845083,0.9229314942338672,0.9117863983584208,3.0,0.48924567447199,1.4959391356716E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,32.109847947540345
1.089291,5.99677487396,-72.07758933821,0.0000983,0.0000591,179.85,4689639473007360128,5.99677487396,0.0591,-72.07758933821,0.0983,,,,,,,,,40,8.9372,173.72,0.254,1.143e+01,3,,,5,,0,6.33130e+04,1.02498e+03,13.683635,8.34214e+04,4.57909e+03,13.035348,1.32763e+05,11.940199,3.415,1.095149,,,0,,,,,,,0.017792,0.059662,0.008237,13.683635,0.017792,6.33130e+04,2.189,0.0591,0.0983,-0.0028,2CXO J002359.4-720438,5.997522892605161,-72.07739294942016,PULSAR,0.7278907521496102,0.4665954122274537,305.906836,-44.891974,0,4.8765188910112E-16,1.1473313664695E-16,9.684449295274E-17,4.1822690215597003E-16,3.8336009494247997E-16,-0.05871330418488501,-0.7920049968769499,-0.73329169269207,1.0,0.50466275770639,0.7359355620882899,0.81958674501342,0.0,0.26326252513824,5.5076925074671E-7,,,,,,11.724,11.277000000000001,11.157,,,,,,,13.683635,13.035348,11.940199,1.095149000000001,1.9596350000000005,,1.7583479999999998,,0.7831989999999998,0.4469999999999992,,,32.118517865837454
1.570454,5.99742572716,-72.07695773810,0.0002194,0.0000635,79.85,4689639472996959616,5.99742572716,0.2162,-72.07695773810,0.0735,,,,,,,,,67,14.9739,420.50,0.389,2.871e+01,3,,,7,,0,5.50923e+04,3.69532e+02,13.834640,5.32382e+04,3.29449e+03,13.522985,7.24824e+04,12.597313,2.282,0.925672,,,0,,,,,,,0.007786,0.067246,0.028542,13.834640,0.007786,5.50923e+04,1.072,0.2162,0.0735,0.4810,2CXO J002359.4-720438,5.997522892605161,-72.07739294942016,PULSAR,0.7278907521496102,0.4665954122274537,305.906836,-44.891974,0,4.8765188910112E-16,1.1473313664695E-16,9.684449295274E-17,4.1822690215597003E-16,3.8336009494247997E-16,-0.05871330418488501,-0.7920049968769499,-0.73329169269207,1.0,0.50466275770639,0.7359355620882899,0.81958674501342,0.0,0.26326252513824,5.5076925074671E-7,,,,,,11.724,11.277000000000001,11.157,,,,,,,13.683635,13.035348,11.940199,1.095149000000001,1.9596350000000005,,1.7583479999999998,,0.7831989999999998,0.4469999999999992,,,32.118517865837454
2.133422,5.99565040444,-72.07753137978,0.0008706,0.0000599,28.18,4689639473007360256,5.99565040444,0.4146,-72.07753137978,0.7679,,,,,,,,,70,21.4238,739.64,0.403,5.071e+01,3,,,6,,0,8.21839e+04,4.79730e+02,13.400400,9.34828e+04,5.42329e+03,12.911713,1.49948e+05,11.808045,2.962,1.103667,,,0,,,,,,,0.006911,0.063049,0.048142,13.400400,0.006911,8.21839e+04,1.735,0.4146,0.7679,0.9865,2CXO J002359.4-720438,5.997522892605161,-72.07739294942016,PULSAR,0.7278907521496102,0.4665954122274537,305.906836,-44.891974,0,4.8765188910112E-16,1.1473313664695E-16,9.684449295274E-17,4.1822690215597003E-16,3.8336009494247997E-16,-0.05871330418488501,-0.7920049968769499,-0.73329169269207,1.0,0.50466275770639,0.7359355620882899,0.81958674501342,0.0,0.26326252513824,5.5076925074671E-7,,,,,,11.724,11.277000000000001,11.157,,,,,,,13.683635,13.035348,11.940199,1.095149000000001,1.9596350000000005,,1.7583479999999998,,0.7831989999999998,0.4469999999999992,,,32.118517865837454
