recno|RAJ2000|DEJ2000
    5052|098.30351|+04.58304
    5053|098.30358|+04.76480
    5054|098.30621|+04.65026
    5055|098.30657|+04.59538
    5056|098.30677|+04.51915
    5057|098.30771|+04.52849
    5058|098.30775|+04.54757
    5059|098.30821|+04.47459
    5060|098.30861|+04.79189
    5061|098.30934|+04.48562
    5062|098.30935|+04.48474
    5063|098.31030|+04.48592
    5064|098.31069|+04.59363
    5065|098.31100|+04.58623
    5066|098.31144|+04.60152
    5067|098.31186|+04.60946
    5068|098.31203|+04.58158
    5069|098.31344|+04.66013
    5070|098.31352|+04.55173
    5071|098.31438|+04.58324
    5072|098.31499|+04.58453
    5073|098.31521|+04.53612
    5074|098.31698|+04.62811
    5075|098.31755|+04.58139
    5076|098.31960|+04.61935
    5077|098.32005|+04.50783
    5078|098.32012|+04.50848
    5079|098.32564|+04.49116
    5080|098.32564|+04.49116
    5081|098.32614|+04.59110
    5082|098.32707|+04.69537
    5083|098.32944|+04.51075
    5084|098.32983|+04.71611
    5085|098.33070|+04.68072
    5086|098.33179|+04.64025
    5087|098.33237|+04.61762
    5088|098.33328|+04.61248
    5089|098.33377|+04.57014
    5090|098.33383|+04.62060
    5091|098.33411|+04.61805
    5092|098.33467|+04.64943
    5093|098.33620|+04.70436
    5094|098.33811|+04.61845
    5095|098.33949|+04.78449
    5096|098.34040|+04.77802
    5097|098.34214|+04.78045
    5098|098.34231|+04.48488
    5099|098.34614|+04.41205
    5100|098.34702|+04.58960
    5101|098.34774|+04.61411
    5102|098.34777|+04.47653
    5103|098.34964|+04.61222
    5104|098.35100|+04.54790
    5105|098.35165|+04.47795
    5106|098.35385|+04.57692
    5107|098.35922|+04.67927
    5108|098.36462|+04.59924
    5109|098.36480|+04.59952
    5110|098.36692|+04.55016
    5111|098.36921|+04.51450
    5112|098.36942|+04.41367
    5113|098.36982|+04.59979
    5114|098.37274|+04.55922
    5115|098.37315|+04.60532
    5116|098.37649|+04.50453
    5117|098.37836|+04.69448
    5118|098.37895|+04.54470
    5119|098.38063|+04.68152
    5120|098.38358|+04.47590
    5121|098.38412|+04.51704
    5122|098.38415|+04.47747
    5123|098.38415|+04.61029
    5124|098.38427|+04.60936
    5125|098.38532|+04.65630
    5126|098.38645|+04.50893
    5127|098.39115|+04.66913
    5128|098.39812|+04.58761
    5129|098.40352|+04.50830
    5130|098.40449|+04.56871
    5131|098.40674|+04.57947
    5224|098.51976|+04.51654
    5132|098.40712|+04.58995
    5133|098.40745|+04.62086
    5134|098.41098|+04.56881
    5135|098.41150|+04.59535
    5136|098.41401|+04.57034
    5137|098.41423|+04.47125
    5138|098.41439|+04.57781
    5139|098.41713|+04.37912
    5140|098.41718|+04.61991
    5141|098.41766|+04.47529
    5142|098.41846|+04.38281
    5143|098.42140|+04.54206
    5144|098.42154|+04.61801
    5145|098.42194|+04.61063
    5146|098.42241|+04.44642
    5147|098.42719|+04.36908
    5148|098.42772|+04.38034
    5149|098.42861|+04.60022
    5244|098.52557|+04.37065
    5150|098.44062|+04.51764
    5151|098.44334|+04.49302
    5152|098.45424|+04.52563
    5153|098.45435|+04.66052
    5154|098.45496|+04.46882
    5155|098.45715|+04.53475
    5156|098.46002|+04.64430
    5157|098.46007|+04.54883
    5158|098.46007|+04.61613
    5159|098.46200|+04.60684
    5160|098.46229|+04.52545
    5161|098.46290|+04.38233
    5162|098.46359|+04.52878
    5163|098.46489|+04.41804
    5164|098.46791|+04.35492
    5165|098.46859|+04.48726
    5166|098.46901|+04.36981
    5167|098.47177|+04.39691
    5284|098.53726|+04.60519
    5168|098.47397|+04.47616
    5169|098.47446|+04.45311
    5170|098.47521|+04.54240
    5171|098.47572|+04.57436
    5172|098.47757|+04.49486
    5173|098.47855|+04.51724
    5174|098.48117|+04.42152
    5175|098.48225|+04.47312
    5176|098.48282|+04.51711
    5177|098.48379|+04.52206
    5178|098.48645|+04.58743
    5179|098.48677|+04.56304
    5180|098.48793|+04.44912
    5181|098.48866|+04.44510
    5182|098.48911|+04.40827
    5183|098.48921|+04.47265
    5184|098.48963|+04.36662
    5185|098.48981|+04.39068
    5304|098.54080|+04.27609
    5186|098.49169|+04.55873
    5187|098.49313|+04.52372
    5188|098.49325|+04.45915
    5189|098.49431|+04.63522
    5190|098.49467|+04.36283
    5191|098.49471|+04.48149
    5192|098.49527|+04.40912
    5193|098.49547|+04.44807
    5194|098.49780|+04.42310
    5195|098.49954|+04.47466
    5196|098.50032|+04.50317
    5197|098.50352|+04.43752
    5198|098.50439|+04.44976
    5199|098.50459|+04.41183
    5200|098.50469|+04.50886
    5201|098.50662|+04.54488
    5202|098.50671|+04.41083
    5203|098.50726|+04.41774
    5204|098.50846|+04.41677
    5205|098.50920|+04.50212
    5206|098.51187|+04.58086
    5207|098.51301|+04.49241
    5208|098.51327|+04.41675
    5209|098.51386|+04.55786
    5210|098.51394|+04.51837
    5211|098.51423|+04.56909
    5212|098.51446|+04.40619
    5213|098.51459|+04.32816
    5214|098.51504|+04.38975
    5215|098.51594|+04.44094
    5216|098.51655|+04.38532
    5217|098.51679|+04.24144
    5218|098.51753|+04.57614
    5219|098.51800|+04.42522
    5220|098.51893|+04.50282
    5221|098.51907|+04.35316
    5222|098.51941|+04.36418
    5223|098.51943|+04.41156
    5225|098.52055|+04.20693
    5226|098.52057|+04.36343
    5227|098.52113|+04.36249
    5228|098.52135|+04.47376
    5229|098.52184|+04.51086
    5230|098.52198|+04.44870
    5231|098.52212|+04.46922
    5232|098.52230|+04.60075
    5233|098.52255|+04.48772
    5234|098.52256|+04.41014
    5235|098.52261|+04.41840
    5236|098.52328|+04.35851
    5237|098.52356|+04.41509
    5238|098.52371|+04.39908
    5239|098.52404|+04.42017
    5240|098.52452|+04.50759
    5241|098.52453|+04.38478
    5242|098.52513|+04.41434
    5243|098.52551|+04.41327
    5245|098.52565|+04.47186
    5246|098.52592|+04.51110
    5247|098.52606|+04.52408
    5248|098.52668|+04.54196
    5249|098.52696|+04.32274
    5250|098.52805|+04.39949
    5251|098.52812|+04.42502
    5252|098.52846|+04.49429
    5253|098.52852|+04.36459
    5254|098.52857|+04.37796
    5255|098.52880|+04.41688
    5256|098.52885|+04.39402
    5257|098.52976|+04.34490
    5258|098.52976|+04.47735
    5259|098.52993|+04.31918
    5260|098.53002|+04.36432
    5261|098.53011|+04.48606
    5262|098.53038|+04.32127
    5263|098.53067|+04.55002
    5264|098.53078|+04.41263
    5265|098.53115|+04.47503
    5266|098.53128|+04.46525
    5267|098.53140|+04.42979
    5268|098.53218|+04.52424
    5269|098.53235|+04.31713
    5270|098.53238|+04.53522
    5271|098.53296|+04.42611
    5272|098.53304|+04.31435
    5273|098.53325|+04.60246
    5274|098.53380|+04.48321
    5275|098.53428|+04.45399
    5276|098.53462|+04.32261
    5277|098.53502|+04.35416
    5278|098.53508|+04.43547
    5279|098.53616|+04.41336
    5280|098.53665|+04.17535
    5281|098.53705|+04.61991
    5282|098.53709|+04.49401
    5283|098.53725|+04.39176
    5285|098.53743|+04.49583
    5286|098.53751|+04.51417
    5287|098.53781|+04.38771
    5288|098.53784|+04.31896
    5289|098.53789|+04.35127
    5290|098.53797|+04.42916
    5291|098.53801|+04.36731
    5292|098.53837|+04.26861
    5293|098.53852|+04.35749
    5294|098.53870|+04.44899
    5295|098.53882|+04.38631
    5296|098.53899|+04.57975
    5297|098.53911|+04.23695
    5298|098.53911|+04.35416
    5299|098.53960|+04.44581
    5300|098.53971|+04.19013
    5301|098.53986|+04.36607
    5302|098.54044|+04.44689
    5303|098.54065|+04.36365
   11592|260.23704|-35.70385
    5305|098.54100|+04.44386
    5306|098.54122|+04.31310
    5307|098.54158|+04.36082
    5308|098.54194|+04.43292
    5309|098.54213|+04.41317
    5310|098.54227|+04.36278
    5311|098.54305|+04.45276
    5312|098.54315|+04.44439
    5313|098.54326|+04.45496
    5314|098.54357|+04.42430
    5315|098.54423|+04.39105
    5316|098.54469|+04.22187
    5317|098.54474|+04.44500
    5318|098.54492|+04.44799
    5319|098.54499|+04.48672
    5320|098.54509|+04.44483
    5321|098.54545|+04.15407
    5322|098.54545|+04.43442
    5323|098.54553|+04.44472
    5324|098.54649|+04.44756
    5325|098.54679|+04.44336
    5326|098.54699|+04.46946
    5327|098.54740|+04.38005
    5328|098.54759|+04.31131
    5329|098.54761|+04.47473
    5330|098.54781|+04.33130
    5331|098.54838|+04.28607
    5332|098.54852|+04.37888
    5333|098.54947|+04.38404
    5334|098.54983|+04.45335
    5335|098.55004|+04.33612
    5336|098.55040|+04.37847
    5337|098.55042|+04.39136
    5338|098.55091|+04.38290
    5339|098.55095|+04.32718
    5340|098.55119|+04.40251
    5341|098.55122|+04.45580
    5342|098.55127|+04.37506
    5343|098.55196|+04.37650
    5344|098.55214|+04.34188
    5345|098.55214|+04.44484
    5346|098.55236|+04.29864
    5347|098.55274|+04.29622
    5348|098.55294|+04.21574
    5349|098.55295|+04.31850
    5350|098.55406|+04.30191
    5351|098.55423|+04.31654
    5352|098.55482|+04.45761
    5353|098.55490|+04.38509
    5354|098.55510|+04.47382
    5355|098.55510|+04.15832
    5356|098.55531|+04.41771
    5357|098.55613|+04.14511
    5358|098.55646|+04.46189
    5359|098.55646|+04.46189
    5360|098.55664|+04.45527
    5361|098.55711|+04.32354
    5362|098.55727|+04.35644
    5363|098.55759|+04.46560
    5384|098.56621|+04.18089
    5364|098.55772|+04.14517
    5365|098.55840|+04.35809
    5366|098.55862|+04.32855
    5367|098.55927|+04.34176
    5368|098.56051|+04.34002
    5369|098.56080|+04.33178
    5370|098.56101|+04.34440
    5371|098.56140|+04.32500
    5372|098.56162|+04.42741
    5373|098.56164|+04.27750
    5374|098.56198|+04.31697
    5375|098.56273|+04.45718
    5376|098.56278|+04.35812
    5377|098.56403|+04.32428
    5378|098.56413|+04.38091
    5379|098.56472|+04.41851
    5380|098.56494|+04.32443
    5381|098.56544|+04.30503
    5382|098.56562|+04.47018
    5383|098.56613|+04.31402
    5385|098.56635|+04.14612
    5386|098.56643|+04.45306
    5387|098.56644|+04.42111
    5388|098.56671|+04.59047
    5389|098.56673|+04.39111
    5390|098.56685|+04.31498
    5391|098.56711|+04.46983
    5392|098.56731|+04.32545
    5393|098.56737|+04.35795
    5394|098.56760|+04.37830
    5395|098.56807|+04.20837
    5396|098.56813|+04.34829
    5397|098.56846|+04.33575
    5398|098.56855|+04.32960
    5399|098.56860|+04.31136
    5400|098.56866|+04.49431
    5401|098.56869|+04.30338
    5402|098.56872|+04.49136
    5403|098.56930|+04.44380
    5404|098.56932|+04.17432
    5405|098.56952|+04.31304
    5406|098.56987|+04.44493
    5407|098.56993|+04.17159
    5408|098.57014|+04.30605
    5409|098.57041|+04.40533
    5410|098.57085|+04.31411
    5411|098.57106|+04.30414
    5412|098.57118|+04.52969
    5413|098.57123|+04.45976
    5414|098.57136|+04.41895
    5415|098.57151|+04.33331
    5416|098.57169|+04.33960
    5417|098.57172|+04.55259
    5418|098.57177|+04.41246
    5419|098.57181|+04.41745
    5420|098.57204|+04.46998
    5421|098.57230|+04.30284
    5422|098.57230|+04.41937
    5423|098.57271|+04.36527
    5424|098.57461|+04.42249
    5425|098.57473|+04.43671
    5426|098.57492|+04.20161
    5427|098.57506|+04.29525
    5428|098.57560|+04.42832
    5429|098.57568|+04.21624
    5430|098.57587|+04.38501
    5431|098.57625|+04.17523
    5432|098.57628|+04.38056
    5433|098.57908|+04.34733
    5434|098.57941|+04.40783
    5435|098.58005|+04.32401
    5436|098.58037|+04.38602
    5437|098.58064|+04.39321
    5438|098.58127|+04.29662
    5439|098.58138|+04.38367
    5440|098.58149|+04.46101
    5441|098.58301|+04.38724
    5442|098.58314|+04.46236
    5443|098.58384|+04.46514
    5444|098.58386|+04.45966
    5445|098.58390|+04.35062
    5446|098.58404|+04.37344
    5447|098.58453|+04.30751
    5448|098.58466|+04.30271
    5449|098.58475|+04.35726
    5450|098.58480|+04.17371
    5451|098.58515|+04.40140
    5452|098.58515|+04.38094
    5453|098.58520|+04.38629
    5454|098.58520|+04.17404
    5455|098.58624|+04.29157
    5456|098.58704|+04.30197
    5457|098.58760|+04.09705
    5458|098.58761|+04.41166
    5459|098.58806|+04.32179
    5460|098.58834|+04.19567
    5461|098.58868|+04.48110
    5462|098.58908|+04.31060
    5463|098.58985|+04.35792
    5464|098.59159|+04.44021
    5465|098.59168|+04.21354
    5466|098.59177|+04.44015
    5467|098.59181|+04.40813
    5468|098.59196|+04.36322
    5469|098.59214|+04.36177
    5470|098.59395|+04.46671
    5471|098.59463|+04.16894
    5472|098.59478|+04.32214
    5473|098.59519|+04.28054
    5474|098.59534|+04.49755
    5475|098.59595|+04.44923
    5476|098.59659|+04.36991
    5477|098.59785|+04.45432
    5478|098.59810|+04.50346
    5479|098.59900|+04.59520
    5480|098.59902|+04.41244
    5481|098.59903|+04.39129
    5518|098.61342|+04.33881
    5482|098.59938|+04.11006
    5483|098.59962|+04.32293
    5484|098.60051|+04.20366
    5485|098.60095|+04.58602
    5486|098.60117|+04.53141
    5487|098.60169|+04.50327
    5488|098.60212|+04.29019
    5489|098.60302|+04.31905
    5490|098.60335|+04.30905
    5491|098.60384|+04.30802
    5492|098.60427|+04.28777
    5493|098.60455|+04.26091
    5494|098.60463|+04.44820
    5495|098.60506|+04.44200
    5496|098.60551|+04.40176
    5497|098.60556|+04.33571
    5498|098.60560|+04.12818
    5499|098.60721|+04.47105
    5500|098.60744|+04.34236
    5501|098.60768|+04.50526
    5502|098.60768|+04.33195
    5503|098.60805|+04.21686
    5504|098.60809|+04.35637
    5505|098.60868|+04.50612
    5506|098.60926|+04.32917
    5507|098.60937|+04.37087
    5508|098.60953|+04.49427
    5509|098.60959|+04.22224
    5510|098.61010|+04.42364
    5511|098.61089|+04.20743
    5512|098.61091|+04.41894
    5513|098.61182|+04.20611
    5514|098.61189|+04.52089
    5515|098.61197|+04.24370
    5516|098.61259|+04.56402
    5517|098.61289|+04.24562
    5519|098.61350|+04.58789
    5520|098.61361|+04.40971
    5521|098.61370|+04.39098
    5522|098.61468|+04.31577
    5523|098.61528|+04.34886
    5524|098.61588|+04.35772
    5525|098.61765|+04.49838
    5526|098.61773|+04.36464
    5527|098.61794|+04.34963
    5528|098.61845|+04.32131
    5529|098.61855|+04.31014
    5530|098.61866|+04.35949
    5531|098.61897|+04.35732
    5532|098.62011|+04.51776
    5533|098.62040|+04.46958
    5534|098.62083|+04.35884
    5535|098.62133|+04.32431
    5536|098.62137|+04.25191
    5537|098.62153|+04.29800
    5538|098.62220|+04.15622
    5539|098.62269|+04.45680
    5540|098.62304|+04.40005
    5541|098.62345|+04.31549
    5542|098.62373|+04.15060
    5543|098.62432|+04.35363
    5544|098.62449|+04.32469
    5545|098.62534|+04.39541
    5546|098.62567|+04.35409
    5547|098.62613|+04.31044
    5548|098.62625|+04.08401
    5549|098.62767|+04.07484
    5550|098.62774|+04.32562
    5551|098.62786|+04.36125
    5552|098.62799|+04.41857
    5553|098.62824|+04.31418
    5554|098.62847|+04.32037
    5555|098.62910|+04.32806
    5556|098.62955|+04.29919
    5557|098.62960|+04.31380
    5558|098.62965|+04.32125
    5559|098.62978|+04.19754
    5560|098.63003|+04.35152
    5561|098.63033|+04.31966
    5562|098.63082|+04.17604
    5563|098.63140|+04.32148
    5564|098.63155|+04.38814
    5565|098.63164|+04.43353
    5566|098.63175|+04.33119
    5567|098.63185|+04.32064
    5568|098.63195|+04.21156
    5569|098.63237|+04.30002
    5570|098.63242|+04.30011
    5571|098.63251|+04.47578
    5572|098.63340|+04.31829
    5573|098.63363|+04.18223
    5574|098.63386|+04.29929
    5575|098.63398|+04.32933
    5576|098.63471|+04.40646
    5577|098.63504|+04.29657
    5578|098.63530|+04.31156
    5579|098.63570|+04.29726
    5580|098.63597|+04.22297
    5581|098.63605|+04.14576
    5582|098.63612|+04.38917
    5583|098.63615|+04.19381
    5584|098.63629|+04.38612
    5585|098.63676|+04.14257
    5586|098.63760|+04.32951
    5587|098.63865|+04.46456
    5588|098.63893|+04.17937
    5589|098.63899|+04.36993
    5590|098.63904|+04.42338
    5591|098.63908|+04.08298
    5592|098.63951|+04.42856
    5593|098.63965|+04.19581
    5594|098.63981|+04.19609
    5595|098.64000|+04.46849
    5596|098.64086|+04.36227
    5597|098.64146|+04.29563
    5598|098.64175|+04.29933
    5599|098.64195|+04.30218
    5600|098.64202|+04.22106
    5601|098.64264|+04.24413
    5602|098.64280|+04.21461
    5603|098.64285|+04.51712
    5604|098.64313|+04.52462
    5605|098.64334|+04.51654
    5606|098.64335|+04.31683
    5607|098.64402|+04.17025
    5608|098.64561|+04.29276
    5609|098.64603|+04.31653
    5610|098.64648|+04.11489
    5611|098.64676|+04.31337
    5612|098.64740|+04.24820
    5613|098.64756|+04.12344
    5614|098.64856|+04.36674
    5615|098.64868|+04.21270
    5616|098.64896|+04.31381
    5617|098.64981|+04.42591
    5618|098.64989|+04.22134
    5619|098.65025|+04.31742
    5620|098.65080|+04.21278
    5621|098.65098|+04.22508
    5622|098.65124|+04.24276
    5623|098.65248|+04.36064
    5624|098.65275|+04.22160
    5625|098.65349|+04.31338
    5626|098.65361|+04.22770
    5627|098.65380|+04.22004
    5628|098.65415|+04.21609
    5629|098.65433|+04.42659
    5630|098.65452|+04.32309
    5631|098.65464|+04.21827
    5632|098.65477|+04.21613
    5633|098.65487|+04.21528
    5634|098.65501|+04.21722
    5635|098.65538|+04.22163
    5636|098.65565|+04.19718
    5637|098.65577|+04.35863
    5638|098.65704|+04.53007
    5639|098.65726|+04.21230
    5640|098.65748|+04.45633
    5641|098.65766|+04.21580
    5642|098.65796|+04.22034
    5643|098.65867|+04.36961
    5644|098.65873|+04.14524
    5645|098.65970|+04.35004
    5646|098.66036|+04.36222
    5683|098.69026|+04.33599
    5647|098.66046|+04.41751
    5648|098.66046|+04.36292
    5649|098.66111|+04.37836
    5650|098.66136|+04.21516
    5651|098.66153|+04.21520
    5652|098.66187|+04.16923
    5653|098.66204|+04.45339
    5654|098.66228|+04.23101
    5655|098.66232|+04.19779
    5656|098.66277|+04.24813
    5657|098.66287|+04.46874
    5658|098.66331|+04.45867
    5659|098.66360|+04.20200
    5660|098.66376|+04.26897
    5661|098.66386|+04.38885
    5662|098.66397|+04.13855
    5663|098.66545|+04.14012
    5664|098.66596|+04.41293
    5665|098.67023|+04.18154
    5666|098.67099|+04.45271
    5667|098.67204|+04.26485
    5668|098.67260|+04.16921
    5669|098.67460|+04.29924
