id_x,ra,dec,star_flag,spec_type,phot_type
cid_2040,150.22194,2.270167,0,-9,3
cid_205,149.83297,2.021083,0,-9,3
cid_2051,150.27523,2.322596,0,2,2
cid_2057,150.29508,2.275012,0,2,3
cid_2059,150.31583,2.336873,0,-9,3
cid_206,149.83707,2.008912,0,1,1
cid_2061,150.3198,2.287255,1,0,5
cid_2062,150.32117,2.284829,0,2,3
cid_2066,150.33156,2.247952,0,-9,1
cid_207,149.84766,1.920564,0,2,3
cid_2078,150.37465,2.284865,0,2,3
cid_208,149.85193,1.998527,0,1,1
cid_209,149.861887,1.894753,0,2,2
cid_2097,149.99717,2.416155,0,2,3
cid_21,150.21464,2.204334,0,1,1
cid_210,149.86556,2.003161,0,1,1
cid_211,149.86861,1.993166,0,1,1
cid_2111,150.05588,2.357676,0,-99,1
cid_2113,150.06869,2.412499,0,2,3
cid_21192,150.430919,2.439736,0,-9,3
cid_212,149.88505,2.008867,0,-9,-99
cid_2122,150.08555,2.36417,0,2,3
cid_2123,150.08594,2.399061,0,2,1
lid_968,149.491028,1.678859,0,-9,3
lid_2268,149.569564,2.41873,0,2,2
lid_2269,149.610704,2.411188,0,-9,1
lid_2271,149.368517,2.247852,0,-9,3
lid_2272,149.3819,2.271453,0,-9,3
lid_2273,149.381921,2.374153,0,1,1
lid_2274,149.38492,2.272251,0,-9,3
lid_2275,149.395983,2.319131,0,-9,1
lid_2277,149.421731,2.20811,0,-9,3
lid_2278,149.445179,2.36039,0,2,3
lid_2279,149.450282,2.29636,0,2,1
lid_228,150.070251,2.69465,0,-9,3
lid_2280,149.458898,2.43026,0,1,1
lid_2281,149.515961,2.378498,0,2,3
lid_2283,149.516281,2.174471,0,2,3
lid_2284,149.545312,2.317733,0,-9,3
lid_2285,149.365213,2.681885,0,-9,3
lid_2286,149.387038,2.742832,0,2,3
lid_2287,149.396348,2.746043,10,-9,5
lid_2288,149.405387,2.830989,0,-9,-99
lid_2289,149.409086,2.821199,0,-9,1
lid_229,150.092359,2.718557,0,2,2
lid_2291,149.428126,2.750556,100,-9,-99
lid_2292,149.437355,2.790593,0,-9,3
lid_2293,149.442504,2.729226,0,-9,3
lid_2294,149.451104,2.821024,0,-9,3
lid_2296,149.4831,2.864737,0,-9,3
lid_2297,149.490097,2.783594,0,-9,3
lid_2298,149.498896,2.769842,0,2,3
lid_2301,149.507296,2.792667,0,-9,1
lid_2302,149.510324,2.895292,1,0,3
lid_2304,149.581085,2.813338,0,-9,3
lid_2305,149.600681,2.821603,0,-9,-99
lid_2306,149.613618,2.834351,0,-9,-99
lid_2307,149.631303,2.804257,0,-9,3
lid_231,150.104419,2.69134,0,1,1
lid_2310,149.356244,2.515162,0,-9,1
lid_2312,149.364212,2.577785,0,-9,3
lid_2313,149.396606,2.500353,0,-9,3
lid_2314,149.398488,2.582418,0,-1,3
lid_2316,149.415981,2.565264,0,-9,-99
lid_2318,149.447491,2.664352,0,-9,3
lid_233,149.931009,2.724265,0,1,1
lid_234,149.931752,2.698443,0,-9,3
lid_2344,149.731011,2.359134,0,-9,-99
lid_2346,149.732857,2.334661,0,1,3
lid_256,150.771849,2.445129,0,-9,3
lid_2563,149.854465,1.872831,0,-1,3
lid_2569,149.725557,1.967479,0,-9,3
lid_257,150.774738,2.464799,0,-1,1
lid_2573,149.596633,2.035097,0,-9,3
lid_2574,149.41759,1.656969,0,-9,3
lid_2575,149.482734,1.748678,0,-9,1
lid_2577,149.511696,1.752745,100,-9,-99
lid_2578,149.517583,1.625009,0,-9,3
lid_258,150.778108,2.458108,0,-9,3
lid_2580,149.544913,1.718459,0,-9,3
lid_2582,149.559273,1.631046,0,2,2
lid_2583,149.559694,1.58813,0,-9,1
lid_2584,149.581772,1.568291,0,-9,3
lid_2585,149.576011,1.658471,0,-9,2
lid_2586,149.587292,1.603777,0,-9,3
lid_2587,149.601248,1.576697,0,-9,-99
lid_2588,149.605717,1.71102,0,-9,3
lid_2589,149.622584,1.539725,0,1,1
lid_259,150.798025,2.452639,0,-9,3
lid_2194,149.839924,2.688788,0,-9,3
lid_345,150.041646,2.794951,0,-9,1
lid_3450,149.491948,1.973587,0,2,3
lid_3452,149.517436,1.986002,0,2,3
lid_3453,149.529077,1.989117,0,-9,3
lid_3456,149.660122,1.973899,0,1,1
lid_346,150.046942,2.791523,0,-9,3
lid_3463,149.509294,1.723674,0,-9,3
lid_3464,149.521732,1.777623,0,-9,3
lid_3466,149.58884,1.81676,0,-9,3
lid_3467,149.602119,1.576169,0,-9,3
lid_347,150.065026,2.780081,0,-9,3
lid_3470,149.461315,1.822555,0,2,2
lid_3476,149.637492,1.85772,0,-9,3
lid_348,150.071713,2.756337,0,-9,3
lid_3480,149.643087,1.817014,0,-9,3
lid_3482,149.657774,1.809652,0,-9,3
lid_3483,149.697144,1.905121,0,2,2
lid_3486,149.713868,1.700448,0,-9,3
lid_3487,149.720748,1.874006,0,-9,3
lid_3488,149.751751,1.689503,0,-9,3
lid_3489,149.768433,1.827799,0,-9,3
lid_349,150.088501,2.733745,0,-1,3
lid_3490,149.788295,1.812552,0,-9,-99
lid_3493,149.790009,1.704805,0,-9,3
lid_3494,149.809076,1.680474,0,-9,3
lid_3495,149.812058,1.712517,0,2,2
lid_350,150.094321,2.702802,0,-9,3
lid_3500,149.881938,1.798521,0,-1,3
lid_3501,149.918068,1.762022,0,-9,3
lid_3502,149.918716,1.826906,0,-1,3
lid_3503,149.921282,1.790912,0,-9,3
lid_3508,150.068523,1.669415,0,-9,3
lid_3509,150.088784,1.658505,0,2,3
lid_351,150.094806,2.832369,0,1,1
lid_3510,150.117115,1.670849,0,-9,3
lid_3512,150.210463,1.556923,0,-9,3
lid_3513,150.210642,1.688592,0,1,3
lid_3514,150.224139,1.668515,0,-9,1
lid_3515,150.231155,1.570932,0,2,2
lid_3516,150.239547,1.630692,0,2,3
lid_3517,150.246616,1.668289,0,-9,3
lid_352,150.094877,2.808457,0,1,1
lid_3524,150.229677,1.721365,0,-9,3
lid_353,150.098507,2.802119,0,-9,3
lid_1682,150.66117,1.660149,0,1,1
lid_1683,150.667875,1.616362,0,2,2
lid_1684,150.671668,1.760104,0,2,2
lid_1685,150.674106,1.59716,0,-9,3
lid_1686,150.684443,1.746459,0,-9,3
lid_1687,150.691876,1.753245,0,-9,-99
lid_1688,150.703577,1.64867,0,2,2
lid_1689,150.706868,1.648189,0,-9,3
lid_1690,150.71173,1.657259,0,-9,3
lid_1691,150.712054,1.587926,0,-9,3
lid_1692,150.721345,1.582211,0,-9,2
lid_1693,150.731951,1.679423,0,-9,3
lid_1694,150.73271,1.624964,0,1,1
lid_1695,150.742207,1.766204,0,-9,3
lid_1696,150.758743,1.634795,0,-9,3
lid_1697,150.76295,1.711704,0,-9,1
lid_1698,150.769235,1.709876,0,1,1
lid_1699,150.771739,1.706881,0,-9,3
lid_170,150.299192,2.633433,0,1,1
lid_1700,150.772001,1.725536,0,-9,1
lid_1701,150.772527,1.584499,0,-9,1
lid_1702,150.790909,1.760386,0,-9,3
lid_1703,150.85611,1.725076,0,-9,2
lid_1704,150.661725,1.833827,0,-9,3
lid_1705,150.667931,1.878422,0,-9,3
lid_1706,150.685305,1.902401,0,-9,3
lid_1707,150.691565,1.916307,0,2,2
lid_2022,150.799573,2.522402,0,-9,1
lid_1752,150.861305,2.082086,0,-9,1
lid_1753,150.862083,2.009241,0,-9,3
lid_1754,150.865444,1.961651,0,1,1
lid_1755,150.865828,2.051638,0,-9,3
lid_1756,150.866816,2.09492,0,-9,1
lid_1757,150.867637,1.900502,0,-9,3
lid_1758,150.892828,2.023576,0,-9,-99
lid_1759,150.900628,2.02477,0,-9,1
lid_176,150.32877,2.605467,0,-9,3
lid_1766,150.543978,2.42299,0,2,2
lid_1770,150.606467,2.372043,0,2,3
lid_1775,150.638258,2.391308,0,-9,1
lid_1776,150.643511,2.351225,0,2,3
lid_1777,150.645837,2.349567,0,2,3
lid_1778,150.655223,2.333594,0,-9,3
lid_1779,150.661027,2.348465,0,2,3
lid_1780,150.667132,2.346383,0,-1,3
lid_1781,150.703477,2.345824,0,-9,3
lid_1782,150.703885,2.369737,0,1,1
lid_1783,150.707106,2.339204,0,-9,-99
lid_1788,150.662097,2.430553,0,-1,3
lid_1789,150.723355,2.408267,0,-9,3
lid_179,150.335377,2.642878,0,-9,3
lid_1790,150.770707,2.409894,0,-9,3
lid_1791,150.746124,2.342986,0,-1,3
lid_1792,150.753134,2.34439,0,2,2
lid_1793,150.755437,2.32603,0,-9,3
lid_1794,150.772831,2.318764,0,2,3
lid_1795,150.788802,2.332497,0,-9,3
lid_1796,150.78838,2.343903,0,1,1
lid_1797,150.795035,2.388327,0,-9,1
lid_1798,150.819543,2.406152,0,-9,1
lid_1799,150.821891,2.287963,0,-9,3
lid_180,150.349245,2.675205,0,-9,3
lid_1800,150.823177,2.268861,0,-9,1
lid_1801,150.840598,2.374653,0,-9,3
lid_1802,149.672232,2.624491,0,1,2
lid_1803,149.67244,2.629064,0,2,2
lid_1804,149.676207,2.614245,0,2,2
lid_1805,149.681328,2.68097,0,-1,3
lid_1806,149.681611,2.652114,0,-9,3
lid_1807,149.694663,2.653182,0,2,2
lid_1808,149.695904,2.603257,0,2,1
cid_11455,150.044164,2.656492,0,-9,3
cid_1147,150.00777,2.149298,0,-9,1
cid_1148,150.01874,2.218729,0,2,3
cid_1149,150.02411,2.244795,0,-9,3
cid_115,150.062086,2.659582,0,2,3
cid_1150,150.02442,2.232964,0,-9,3
cid_1151,150.04331,2.156501,0,-9,-99
cid_11537,150.225998,2.268128,1,0,5
cid_1154,150.0611,2.119114,0,2,3
cid_1155,150.07897,2.266592,0,2,3
cid_1156,150.08437,2.184452,0,-9,3
cid_11566,150.404999,2.278424,0,2,3
cid_1157,150.10595,2.213171,0,2,3
cid_1159,150.12014,2.221353,0,-9,3
cid_116,150.171317,2.564155,0,2,3
cid_1160,150.21229,2.186605,0,-9,3
cid_11600,150.100006,2.354513,10,-9,5
cid_1161,150.11564,2.126732,0,-9,1
cid_1162,150.12003,2.159597,0,2,3
cid_1163,150.16407,2.17918,0,-99,1
cid_11633,149.897003,2.323927,0,2,3
cid_1164,150.05648,2.208528,0,2,3
cid_1166,150.15273,2.067832,0,-99,3
cid_1167,150.20159,2.067947,0,1,3
cid_1168,150.20369,1.983291,0,-99,1
cid_1169,150.22239,2.011662,0,2,3
cid_117,150.189196,2.60661,0,2,3
cid_1170,150.10874,2.15704,0,1,1
cid_1171,150.33101,2.070143,0,2,3
cid_1172,150.38271,2.066427,0,-99,3
cid_11725,150.462997,2.120764,0,2,3
cid_1173,150.13952,2.095255,1,0,5
cid_1174,150.27894,1.959757,0,1,3
cid_11754,150.209,2.249554,0,-9,1
cid_1176,150.31869,2.040688,0,-99,3
cid_1177,150.3247,2.026352,0,-9,1
cid_1179,150.36931,2.041369,0,1,1
cid_118,150.199069,2.597663,0,2,3
cid_1180,150.38086,2.099661,0,-9,3
cid_1181,150.39141,2.08661,0,2,3
cid_1182,150.394739,2.068451,0,2,3
lid_1284,149.740418,1.549819,0,-9,1
lid_1285,149.753053,1.513355,0,-9,3
lid_1286,149.795723,1.54032,0,-1,3
lid_1287,149.797177,1.606713,0,-9,3
lid_1288,149.802367,1.635703,0,-9,3
lid_1289,149.811144,1.609634,0,1,1
lid_1290,149.815339,1.6346,0,2,2
lid_1291,149.825855,1.51824,0,-9,1
lid_1292,149.831541,1.668044,0,-9,3
lid_1293,149.833978,1.620379,0,2,3
lid_1294,149.842213,1.60496,0,2,2
lid_1295,149.848789,1.632395,0,1,3
lid_1296,149.849274,1.595661,0,2,3
lid_1297,149.884657,1.556987,0,-9,3
lid_1299,150.285123,1.727253,0,-9,3
lid_130,150.505006,2.531062,0,2,2
lid_1302,150.23792,1.51651,0,-9,3
lid_1303,150.247775,1.542418,0,2,2
lid_1305,150.274952,1.575845,0,1,1
lid_1306,150.275695,1.59424,0,1,1
lid_1307,150.279613,1.560367,0,-9,-99
lid_1309,150.302732,1.596872,0,-9,3
lid_131,150.506991,2.574815,0,2,2
lid_1311,150.311422,1.499791,0,1,1
lid_1315,150.315806,1.729762,0,-9,3
lid_1317,150.365877,1.605106,0,-9,3
lid_132,150.518218,2.524802,0,2,3
lid_133,150.528577,2.575639,0,2,3
lid_134,150.539331,2.541939,0,1,1
lid_135,150.544742,2.507232,0,1,1
lid_136,150.550287,2.526405,0,-9,3
lid_137,150.567312,2.503557,0,1,1
lid_138,150.57262,2.499882,0,1,1
lid_139,150.579198,2.493866,0,-9,3
lid_141,150.600554,2.518715,0,2,2
lid_1414,150.458793,1.85945,0,-9,1
lid_142,150.617287,2.482759,0,1,1
lid_143,150.621244,2.499772,0,1,3
lid_1435,150.370336,1.855598,0,-9,3
lid_144,150.697733,2.549944,0,-9,3
lid_1449,150.362047,1.573996,0,-9,3
lid_145,150.713599,2.572988,0,-9,1
lid_1450,150.375734,1.757891,0,-9,3
cid_567,149.95853,2.552912,0,2,3
cid_721,150.482266,2.403593,0,-9,2
cid_722,150.535857,2.406515,0,2,3
cid_723,150.536887,2.399691,0,-9,2
cid_724,150.32421,2.176734,0,2,3
cid_725,150.27096,2.36495,0,2,1
cid_726,150.129825,2.624839,0,2,3
cid_727,150.158099,2.611182,0,-99,3
cid_728,149.74108,2.034351,0,-9,3
cid_729,149.555,1.988522,0,1,1
cid_73,150.23002,2.395579,0,2,3
cid_730,149.642543,2.050487,0,-9,3
cid_731,149.92304,2.026981,0,1,1
cid_732,149.9798,1.96044,0,2,3
cid_733,149.969413,1.846589,0,-9,2
cid_734,149.99903,1.989874,0,-9,-99
cid_735,150.063659,1.777374,0,-9,3
cid_736,150.1653,1.806029,0,-99,3
cid_737,150.231813,1.628142,0,2,2
cid_738,150.353408,1.780287,0,2,3
cid_74,150.24456,2.432339,0,1,1
cid_740,150.396599,1.735614,0,1,1
cid_741,149.7405,2.114577,0,-9,3
cid_742,150.02334,2.117051,1,0,5
cid_743,150.25385,1.929929,0,2,3
cid_744,150.407741,1.923634,0,-99,1
cid_745,150.412313,1.859474,0,2,2
cid_746,149.7916,2.338274,0,1,3
cid_747,150.397182,1.997933,0,-99,3
cid_749,149.83269,2.384619,0,1,1
cid_75,150.2477,2.442225,0,1,3
cid_750,149.88389,2.353857,0,-99,3
cid_752,150.488387,2.195011,0,-9,2
cid_753,150.541744,2.154258,0,-99,3
cid_755,150.36994,2.343883,0,-9,1
cid_758,149.932363,2.617797,0,-9,3
cid_76,150.13036,2.472174,0,2,3
cid_760,150.29868,2.214087,0,2,3
cid_761,150.27324,2.309168,0,-9,3
cid_762,150.29098,2.089485,0,1,3
lid_1809,149.696508,2.605382,0,-1,1
lid_1810,149.713614,2.688173,0,-9,3
lid_1811,149.718558,2.630197,100,-9,-99
lid_1812,149.72073,2.664924,0,2,2
lid_1813,149.726518,2.631421,0,2,2
lid_1814,149.736518,2.682901,0,-9,3
lid_1815,149.739201,2.667379,0,2,2
lid_1816,149.647907,2.510132,0,-9,3
lid_1817,149.679664,2.549034,0,-1,2
lid_1818,149.688436,2.477878,0,-9,3
lid_1819,149.701375,2.555778,0,-2,1
lid_182,150.117955,2.684619,0,2,2
lid_1820,149.703607,2.578085,0,1,1
lid_1821,149.71249,2.487595,0,-9,3
lid_1822,149.721385,2.54,0,1,1
lid_1823,149.601317,2.444075,0,-9,3
lid_1824,149.620949,2.467485,0,-9,3
lid_1825,149.628083,2.459444,0,1,1
lid_1826,149.641729,2.476259,0,2,2
lid_1827,149.642577,2.415933,0,2,2
lid_1828,149.660231,2.410915,0,1,1
lid_183,150.123608,2.671742,0,2,2
lid_1830,149.58505,2.708894,0,-9,3
lid_1831,149.592694,2.706345,0,-9,3
lid_1832,149.598157,2.684959,0,1,1
lid_1833,149.609494,2.68941,0,1,2
lid_1834,149.619695,2.634757,1,0,5
lid_1835,149.621159,2.675408,0,-9,3
lid_1836,149.642931,2.684039,0,-9,3
lid_1837,149.657668,2.624374,0,-9,3
lid_1838,149.665288,2.576278,0,2,3
lid_1839,149.681179,2.68328,0,-1,3
lid_184,150.12568,2.698914,0,-9,3
lid_1840,149.552282,2.590776,0,2,2
lid_1841,149.55461,2.598363,0,-9,3
lid_1842,149.564078,2.629101,0,-1,1
lid_1843,149.566484,2.532472,0,-9,3
lid_1844,149.567147,2.564892,0,2,2
lid_1845,149.571704,2.55446,0,1,1
lid_1846,149.572842,2.710728,0,2,3
lid_1847,149.57542,2.57567,0,1,1
lid_1848,149.585541,2.558361,0,2,2
lid_1849,149.594185,2.614389,0,-9,3
lid_185,150.125988,2.696589,0,-9,3
lid_3819,150.610553,1.800839,0,-9,3
lid_382,150.012187,2.776139,0,2,2
lid_3821,150.634796,1.804439,0,-9,3
lid_3822,150.637037,1.627977,0,-9,3
lid_3826,150.533592,1.979317,0,2,2
lid_3827,150.552511,1.87404,0,2,3
lid_3828,150.567287,1.936882,0,-1,3
lid_3829,150.61397,1.858018,0,-9,3
lid_383,150.035418,2.963838,0,-9,3
lid_3830,150.614464,1.907466,0,-9,3
lid_3832,150.616581,1.844605,0,-9,-99
lid_3833,150.631209,1.860498,0,2,2
lid_3834,150.660316,1.832975,0,-9,3
lid_3835,150.700898,1.777719,0,-9,3
lid_3837,150.608036,1.987084,0,-9,3
lid_3838,150.612693,2.042692,0,-1,3
lid_3839,150.614767,2.071228,0,-9,3
lid_384,150.038858,2.882506,0,-9,2
lid_3840,150.639775,2.060272,0,-9,-99
lid_3841,150.652221,2.038043,0,2,2
lid_3842,150.657618,2.019238,0,-9,3
lid_3843,150.686204,2.072141,0,2,3
lid_3845,150.765004,2.065261,0,-9,3
lid_3846,150.681023,2.175626,0,-9,3
lid_3848,150.699888,2.113607,0,-9,3
lid_3849,150.708177,2.131562,0,-9,3
lid_385,150.065754,2.929163,0,1,1
lid_3853,150.745576,2.182564,0,-9,3
lid_3854,150.747126,2.212246,0,-9,3
lid_3855,150.760351,2.169308,0,-9,3
cid_530,149.99335,2.37723,0,2,3
cid_531,150.00413,2.389189,0,1,1
cid_532,150.01984,2.349122,0,1,3
cid_533,150.03032,2.358694,0,2,3
cid_534,150.04871,2.322197,0,2,3
cid_535,150.0566,2.373773,0,1,3
cid_536,150.44953,2.246323,0,1,1
cid_537,150.423309,2.133031,1,0,5
cid_538,150.435425,2.142766,0,2,2
cid_539,150.442526,2.159986,0,-9,1
cid_54,150.31186,2.035761,0,1,1
cid_540,150.442448,2.118425,0,-9,3
cid_541,150.442547,2.166266,0,1,1
cid_542,150.450963,2.19239,0,-9,3
cid_543,150.451866,2.144792,0,1,1
cid_544,150.459198,2.185639,0,-9,-99
cid_545,150.461038,2.122561,0,-99,2
cid_546,150.46744,2.199457,1,0,5
cid_547,150.472823,2.197931,0,2,3
cid_548,150.484436,2.161905,0,1,1
cid_549,150.488396,2.150451,0,2,3
cid_55,150.31803,2.055207,0,2,3
cid_550,150.510118,2.102557,0,-9,3
cid_551,150.513015,2.151856,0,2,3
cid_552,150.51453,2.134467,0,2,3
cid_553,150.531973,2.188933,0,1,1
cid_554,150.540367,2.167874,0,2,3
cid_555,150.559073,2.177275,0,2,2
cid_556,149.860218,2.544636,0,1,1
cid_557,149.876368,2.568621,0,-99,3
cid_558,149.88247,2.505174,0,-9,2
cid_559,149.88547,2.510646,0,2,1
cid_56,150.3234,2.100497,0,2,2
cid_560,149.89174,2.578879,0,1,3
cid_561,149.89942,2.511609,0,-9,-99
cid_562,149.9202,2.514269,0,2,3
cid_563,149.92054,2.543668,0,2,3
cid_564,149.92597,2.526397,0,2,3
cid_565,149.94471,2.493664,0,2,3
cid_566,149.95548,2.5021,0,1,1
lid_1577,150.490449,1.746292,0,2,2
lid_1241,150.008772,1.460729,0,-9,3
lid_1242,150.018905,1.509103,0,-9,3
lid_1243,150.022633,1.587687,0,-9,1
lid_1244,150.022869,1.586053,0,2,1
lid_1245,150.023268,1.533968,0,1,1
lid_1246,150.025105,1.572068,0,2,3
lid_1247,150.026401,1.523114,0,2,1
lid_1248,150.03402,1.551828,0,1,1
lid_1249,150.037888,1.595871,0,-9,1
lid_1250,150.038197,1.536641,0,-9,3
lid_1251,150.039643,1.615289,0,-1,3
lid_1252,150.057188,1.509676,0,1,1
lid_1253,150.064097,1.529702,0,2,2
lid_1254,150.064578,1.514512,0,-9,-99
lid_1255,149.899785,1.67908,0,-9,3
lid_1256,150.069745,1.582603,0,2,2
lid_1257,150.079593,1.449815,0,-9,-99
lid_1258,150.085154,1.457857,0,-9,1
lid_1259,150.109539,1.449657,0,-9,3
lid_126,150.445663,2.413563,0,-9,3
lid_1260,149.904161,1.709681,0,-9,3
lid_1261,150.147451,1.477766,0,-9,3
lid_1262,149.93893,1.679264,0,-9,3
lid_1263,149.945671,1.580631,1,0,5
lid_1264,149.950473,1.682752,0,2,2
lid_1267,149.974099,1.64331,0,1,1
lid_1268,149.988604,1.651759,0,-9,3
lid_1269,149.99284,1.646784,0,-9,3
lid_1270,150.010554,1.640788,0,-9,3
lid_1271,150.012076,1.652067,0,-9,3
lid_1272,150.045889,1.644593,0,-9,3
lid_1273,150.056492,1.627579,0,1,1
lid_1274,150.058114,1.653284,0,-9,3
lid_1275,150.07482,1.659627,0,2,2
lid_1276,150.075967,1.611035,0,-9,3
lid_1277,149.653537,1.551272,0,1,1
lid_1278,149.659296,1.596321,0,-9,3
lid_1279,149.663586,1.599308,0,-9,3
lid_1280,149.703221,1.609018,0,2,2
lid_1281,149.881005,1.688264,0,1,1
lid_1282,149.730371,1.586091,0,-1,3
lid_1283,149.737136,1.62922,0,-9,3
cid_1,149.63956,1.991034,0,-9,3
cid_100,150.34101,2.367167,0,1,1
cid_1000,149.67574,2.010529,0,-9,3
cid_1001,149.68638,2.047209,0,2,3
cid_1002,149.71656,2.007914,0,2,3
cid_1003,149.663081,2.013041,0,-9,3
cid_1004,149.671175,2.057623,0,2,3
cid_1005,149.67266,2.005769,0,-9,3
cid_1006,149.67632,2.012526,0,-9,3
cid_1007,149.69001,2.039144,0,-9,3
cid_1008,149.70899,2.089305,0,1,3
cid_1009,149.654383,1.959833,0,-9,1
cid_101,150.3418,2.392769,0,-9,3
cid_1010,149.67196,1.941526,0,2,3
cid_1011,149.8146,1.967399,0,-9,3
cid_1013,149.81829,2.053155,0,2,3
cid_1014,149.75426,1.997084,0,-9,2
cid_1015,149.86495,2.01634,0,2,3
cid_1016,149.80272,1.901909,0,2,3
cid_1017,149.88965,1.919805,0,2,3
cid_1018,149.77907,1.928541,0,1,1
cid_1019,149.830418,1.902133,0,2,3
cid_102,150.34768,2.391006,0,1,2
cid_1020,149.87578,1.882745,0,-99,3
cid_1021,149.91698,1.899899,0,2,2
cid_1022,149.96966,1.891586,0,-9,1
cid_1024,149.86568,2.027426,0,1,1
cid_1025,149.903984,1.866952,0,2,3
cid_1026,149.941042,1.86269,0,-99,1
cid_1027,150.04105,1.849361,0,1,1
cid_1028,150.16172,1.877962,0,1,1
cid_1029,150.12485,1.868805,0,2,3
cid_103,150.289842,2.454958,0,1,1
cid_1030,150.14112,1.819885,0,1,1
cid_1031,150.10775,1.861452,0,1,1
cid_1032,150.03476,1.935177,0,-99,1
cid_1033,150.06502,1.922829,0,-99,3
cid_1036,150.128131,1.786425,0,-99,3
cid_1037,150.133703,1.797944,0,-9,3
cid_1038,150.24161,1.780429,0,-9,3
cid_3429,149.860828,1.833234,0,-9,3
cid_343,149.90949,2.080648,0,1,1
cid_3430,149.861853,1.836819,0,-99,3
cid_3431,149.863517,1.841407,0,-9,3
cid_3432,149.866813,1.747709,0,2,3
cid_3439,149.881111,1.885056,0,2,3
cid_344,149.9105,2.068058,0,1,1
cid_3440,149.88939,1.966029,0,-9,3
cid_3441,149.890681,1.81838,0,-99,-99
cid_3443,149.897619,1.762667,0,2,2
cid_3445,149.903948,1.85211,0,2,3
cid_3449,149.91073,1.899629,0,-9,3
cid_345,149.91233,2.080972,0,2,3
cid_3450,149.910868,1.84262,0,-9,3
cid_3452,149.91335,1.897253,10,0,5
cid_3455,149.924706,1.843937,0,-9,3
cid_3456,149.927341,1.84978,0,-9,-99
cid_346,149.93087,2.118837,0,1,1
cid_3468,149.976663,1.847996,0,-9,3
cid_347,150.07299,2.003541,0,1,2
cid_348,150.06997,2.101602,0,1,3
cid_349,150.00438,2.038978,0,1,1
cid_3495,149.72191,1.923666,0,-9,3
cid_35,150.19469,2.067936,0,1,1
cid_350,150.00992,2.053434,0,1,1
cid_3501,149.744332,1.81948,0,1,3
cid_351,150.04255,2.063353,0,1,1
cid_3512,149.78116,1.932262,0,2,3
cid_3513,149.78779,1.929045,0,2,3
cid_3517,149.803615,2.01516,1,0,5
cid_352,150.05887,2.015238,0,1,1
cid_3529,149.82988,1.9907,0,-9,3
cid_353,150.06083,2.010575,0,-9,3
cid_354,150.07555,2.081297,0,-9,1
cid_3544,149.90453,1.921581,0,-9,-99
cid_3545,149.525969,2.020381,0,2,3
cid_3546,149.532634,2.029806,0,2,3
cid_3548,149.554883,2.000105,0,-9,3
cid_3549,149.561286,2.009123,0,-9,3
cid_355,150.08246,2.058547,0,-9,3
cid_3554,149.578757,2.001706,0,2,3
lid_2071,150.149956,2.864182,0,2,3
lid_3247,150.656937,2.610822,0,-1,3
lid_3248,149.951376,2.823183,0,-9,3
lid_325,150.196073,2.821245,0,-1,3
lid_3250,149.890948,2.623531,0,-9,3
lid_3251,149.905319,2.666461,0,-9,3
lid_3253,149.906516,2.720763,0,-9,3
lid_3254,149.915374,2.696437,0,-9,-99
lid_3258,149.770757,2.728863,0,2,3
lid_3259,149.787396,2.671889,0,-1,3
lid_326,150.202156,2.795915,0,-9,1
lid_3263,149.823918,2.690454,0,-9,3
lid_3264,149.84447,2.761264,0,-9,3
lid_3269,149.781099,2.702514,0,-9,-99
lid_327,150.213667,2.862587,0,-9,3
lid_3273,149.826998,2.676203,0,-9,3
lid_3275,149.707792,2.817847,0,-9,3
lid_3276,149.755816,2.804898,0,-9,3
lid_3278,149.7851,2.835698,0,-9,3
lid_3279,149.65371,2.719873,0,-9,3
lid_328,150.215101,2.794631,0,-9,3
lid_3280,149.723258,2.728532,0,2,3
lid_3283,149.762991,2.695195,0,-9,3
lid_3285,149.792014,2.638095,0,-9,3
lid_3289,149.742691,2.540347,0,-9,3
lid_329,150.226845,2.874749,0,-9,3
lid_3290,149.752268,2.629196,0,2,2
lid_3291,149.754529,2.538334,0,-9,3
lid_3293,149.585383,2.369228,0,-9,1
lid_3295,149.649527,2.386194,0,-9,3
lid_3296,149.662872,2.33676,0,2,3
lid_3297,149.724512,2.369623,0,1,3
lid_330,150.227531,2.757851,0,-9,3
lid_3303,149.63388,2.21566,0,-9,3
lid_3305,149.655502,2.310758,0,2,3
lid_3307,149.675924,2.222439,0,-9,3
lid_3308,149.678522,2.20422,0,-9,3
lid_3309,149.711802,2.215859,0,-9,3
lid_331,150.230604,2.778134,0,-9,3
lid_3310,149.486269,2.122154,0,1,1
lid_3312,149.5034,2.118023,0,-9,3
lid_3313,149.552678,2.15119,0,2,3
lid_3314,149.560733,2.137069,0,-2,1
lid_3315,149.575943,2.213472,0,-9,1
lid_3856,150.773327,2.121256,0,-9,3
lid_2590,149.623663,1.581721,10,-9,5
lid_2591,149.624321,1.676467,0,-9,-99
lid_2593,149.640593,1.77014,0,-9,3
lid_2595,149.66073,1.637414,0,-9,3
lid_2597,149.679705,1.733571,0,-9,3
lid_2598,149.680398,1.742396,0,-9,3
lid_2599,149.686296,1.591925,0,-9,1
lid_260,150.615287,2.515371,0,-9,3
lid_2600,149.692228,1.78758,0,-9,-99
lid_2603,149.780364,1.633678,0,-9,3
lid_2604,149.74519,1.629439,10,-9,5
lid_2606,149.756545,1.6283,0,-9,3
lid_2607,149.758394,1.716447,10,-9,5
